Parameter,Category,Fraction,Count
params_cnn3d_activation_layer_0,leaky_relu,0.4642857142857143,13
params_cnn3d_activation_layer_0,swish,0.32142857142857145,9
params_cnn3d_activation_layer_0,relu,0.17857142857142858,5
params_cnn3d_activation_layer_0,elu,0.03571428571428571,1
params_cnn3d_activation_layer_1,tanh,0.6428571428571429,18
params_cnn3d_activation_layer_1,swish,0.32142857142857145,9
params_cnn3d_activation_layer_1,elu,0.03571428571428571,1
params_cnn3d_activation_layer_2,relu,0.7857142857142857,22
params_cnn3d_activation_layer_2,swish,0.10714285714285714,3
params_cnn3d_activation_layer_2,leaky_relu,0.10714285714285714,3
params_cnn3d_activation_layer_3,tanh,0.8571428571428571,24
params_cnn3d_activation_layer_3,leaky_relu,0.14285714285714285,4
params_dense_1_activation,sigmoid,0.9285714285714286,26
params_dense_1_activation,tanh,0.03571428571428571,1
params_dense_1_activation,elu,0.03571428571428571,1
params_dense_2_activation,relu,0.6785714285714286,19
params_dense_2_activation,tanh,0.2857142857142857,8
params_dense_2_activation,elu,0.03571428571428571,1
params_optimizer,Nadam,0.75,21
params_optimizer,Adam,0.17857142857142858,5
params_optimizer,RMSprop,0.07142857142857142,2
