"epoch","train_loss","val_loss","train_accuracy","val_accuracy"
1,3.178994655609131,3.0679943561553955,0.22255723178386688,0.2234221249818802
2,2.7273881435394287,2.917680263519287,0.2844220995903015,0.198944091796875
3,2.639465808868408,2.8038058280944824,0.2944723665714264,0.18958483636379242
4,2.585179090499878,3.0494048595428467,0.2979341149330139,0.12790976464748383
5,2.548527240753174,2.8786563873291016,0.30854272842407227,0.15286776423454285
6,2.5154473781585693,2.8005592823028564,0.3139028549194336,0.19006478786468506
7,2.4932973384857178,2.3816871643066406,0.3192629814147949,0.3400527834892273
8,2.458866596221924,2.6236095428466797,0.32272472977638245,0.25317975878715515
9,2.443049907684326,2.35442852973938,0.3235064148902893,0.3638108968734741
10,2.412456512451172,2.559730291366577,0.33042994141578674,0.3030957579612732
11,2.373440742492676,2.290285348892212,0.33657175302505493,0.3815694749355316
12,2.356343984603882,2.5823118686676025,0.34014517068862915,0.28437724709510803
13,2.315870761871338,3.1082754135131836,0.3548855483531952,0.21838252246379852
14,2.2838950157165527,2.3317782878875732,0.3589056432247162,0.35901129245758057
15,2.248199224472046,2.29651141166687,0.3625907301902771,0.386849045753479
16,2.2185235023498535,2.470958948135376,0.3667224943637848,0.31749460101127625
17,2.1452927589416504,2.246734857559204,0.3798995018005371,0.3897288143634796
18,2.105619430541992,2.1892905235290527,0.3934114873409271,0.41732659935951233
19,2.073749542236328,2.196794033050537,0.40055835247039795,0.4242860674858093
20,2.0626940727233887,2.217008113861084,0.4069235026836395,0.41204702854156494
21,2.0470998287200928,2.1349833011627197,0.40457844734191895,0.449724018573761
22,2.0244176387786865,2.092573881149292,0.40636515617370605,0.4677225947380066
23,2.013758659362793,2.137605667114258,0.41261863708496094,0.44900408387184143
24,2.0082039833068848,2.1816394329071045,0.41786712408065796,0.42332613468170166
25,1.9987175464630127,2.1686668395996094,0.4148520231246948,0.433405339717865
26,1.9773424863815308,2.1242218017578125,0.4192071557044983,0.44540438055992126
27,1.9763858318328857,2.0902352333068848,0.4190954864025116,0.4720422327518463
28,1.9561891555786133,2.105356216430664,0.4269123375415802,0.46052315831184387
29,1.9422557353973389,2.1143312454223633,0.4285873770713806,0.4583633244037628
30,1.935573697090149,2.0905284881591797,0.42769402265548706,0.46964243054389954
31,1.9283204078674316,2.1056182384490967,0.43394750356674194,0.4638828933238983
32,1.9229663610458374,2.0653185844421387,0.434282511472702,0.4799616038799286
33,1.9183907508850098,2.078184127807617,0.4402010142803192,0.48380130529403687
34,1.900112509727478,2.08959698677063,0.43964266777038574,0.4715622663497925
35,1.890265941619873,2.0882725715637207,0.44154104590415955,0.4715622663497925
36,1.8793731927871704,2.050154447555542,0.44578447937965393,0.4900408089160919
37,1.8776942491531372,2.079411506652832,0.4500279128551483,0.4787617027759552
38,1.8616359233856201,2.053394317626953,0.44946956634521484,0.4814014732837677
39,1.8581724166870117,2.057136297225952,0.45348966121673584,0.48932084441185
40,1.846277117729187,2.0812230110168457,0.4520379602909088,0.4761219024658203
41,1.8427643775939941,2.068916082382202,0.4542713463306427,0.47972163558006287
42,1.825920581817627,2.049579620361328,0.45706307888031006,0.4900408089160919
43,1.816245436668396,2.0711846351623535,0.46264657378196716,0.4866810739040375
44,1.8088455200195312,2.0647988319396973,0.4621998965740204,0.48908087611198425
45,1.8003313541412354,2.0621440410614014,0.46309325098991394,0.4912407100200653
46,1.8007142543792725,2.05246901512146,0.46700167655944824,0.4965202808380127
47,1.8043724298477173,2.0492138862609863,0.46465662121772766,0.49700024724006653
48,1.7983509302139282,2.061406135559082,0.465996652841568,0.4898008108139038
49,1.7951140403747559,2.060234546661377,0.4642099440097809,0.49052074551582336
50,1.7835888862609863,2.057690143585205,0.4702400863170624,0.49436044692993164
51,1.7818477153778076,2.061053514480591,0.4712451100349426,0.4883609414100647
52,1.7833573818206787,2.0461487770080566,0.46856504678726196,0.49700024724006653
53,1.784655213356018,2.0430362224578857,0.47068676352500916,0.4950803816318512
54,1.7795640230178833,2.068006753921509,0.4733668267726898,0.4900408089160919
55,1.780129313468933,2.0506389141082764,0.4701284170150757,0.49868011474609375
56,1.7729731798171997,2.055999755859375,0.4703517556190491,0.4953203797340393
57,1.7764266729354858,2.0455269813537598,0.4696817398071289,0.49844011664390564
58,1.767791986465454,2.0462069511413574,0.4738135039806366,0.5010799169540405
59,1.7725160121917725,2.0346946716308594,0.47459518909454346,0.5056395530700684
60,1.7643427848815918,2.034689426422119,0.47515353560447693,0.5089992880821228
61,1.7510336637496948,2.0355653762817383,0.48196539282798767,0.5058795213699341
62,1.7617052793502808,2.0335309505462646,0.4776102602481842,0.50971919298172
63,1.7678704261779785,2.031477928161621,0.4753768742084503,0.5089992880821228
64,1.7607536315917969,2.036940574645996,0.47470685839653015,0.506599485874176
65,1.754747986793518,2.035817861557007,0.4778335988521576,0.5068394541740417
66,1.7565604448318481,2.0311925411224365,0.4777219295501709,0.5082793235778809
67,1.7615554332733154,2.036358594894409,0.47671690583229065,0.506599485874176
68,1.7594400644302368,2.035404682159424,0.4738135039806366,0.5082793235778809
69,1.7619006633758545,2.0342328548431396,0.4799553453922272,0.5073193907737732
70,1.7534770965576172,2.0355606079101562,0.4799553453922272,0.5075594186782837
71,1.7464585304260254,2.038205862045288,0.4838637709617615,0.5061194896697998
72,1.7573984861373901,2.042858600616455,0.4791736602783203,0.5046796202659607
73,1.7570818662643433,2.0416626930236816,0.4799553453922272,0.5053995847702026
74,1.748941421508789,2.0398762226104736,0.4789503216743469,0.5053995847702026
75,1.74891197681427,2.0415380001068115,0.481853723526001,0.5049195885658264
76,1.753720760345459,2.038656711578369,0.48073703050613403,0.5068394541740417
