param_count,model_size_mb,training_memory_mb,params
57524916,27.430017471313477,1720.1124114990234,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57524916,27.430017471313477,1720.1124114990234,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57524916,27.430017471313477,1720.1124114990234,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
57524916,27.430017471313477,1720.1124114990234,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57524916,27.430017471313477,1720.1124114990234,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57524916,27.430017471313477,1720.1124114990234,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57524916,27.430017471313477,1720.1124114990234,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
57524916,27.430017471313477,1720.1124114990234,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57508532,27.422204971313477,1719.9249114990234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
57508532,27.422204971313477,1719.9249114990234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57508532,27.422204971313477,1719.9249114990234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57508532,27.422204971313477,1719.9249114990234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57508532,27.422204971313477,1719.9249114990234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57508532,27.422204971313477,1719.9249114990234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57508532,27.422204971313477,1719.9249114990234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
57508532,27.422204971313477,1719.9249114990234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
57491828,27.41423988342285,1719.7352142333984,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
57491828,27.41423988342285,1719.7352142333984,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
57491828,27.41423988342285,1719.7352142333984,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
57491828,27.41423988342285,1719.7352142333984,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
57491828,27.41423988342285,1719.7352142333984,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57491828,27.41423988342285,1719.7352142333984,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
57491828,27.41423988342285,1719.7352142333984,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57491828,27.41423988342285,1719.7352142333984,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57491828,27.41423988342285,1719.7352142333984,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
57491828,27.41423988342285,1719.7352142333984,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57467252,27.40252113342285,1719.4539642333984,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57467252,27.40252113342285,1719.4539642333984,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
57467252,27.40252113342285,1719.4539642333984,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
57467252,27.40252113342285,1719.4539642333984,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57467252,27.40252113342285,1719.4539642333984,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57467252,27.40252113342285,1719.4539642333984,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57458740,27.398462295532227,1718.7076263427734,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57458740,27.398462295532227,1718.7076263427734,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57458740,27.398462295532227,1718.7076263427734,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
57458740,27.398462295532227,1718.7076263427734,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57458740,27.398462295532227,1718.7076263427734,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57458740,27.398462295532227,1718.7076263427734,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
57458740,27.398462295532227,1718.7076263427734,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
57458740,27.398462295532227,1718.7076263427734,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57458740,27.398462295532227,1718.7076263427734,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
57458740,27.398462295532227,1718.7076263427734,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
57458740,27.398462295532227,1718.7076263427734,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57425652,27.3826847076416,1718.3304290771484,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
57425652,27.3826847076416,1718.3304290771484,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57425652,27.3826847076416,1718.3304290771484,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
57425652,27.3826847076416,1718.3304290771484,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
57425652,27.3826847076416,1718.3304290771484,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
57425652,27.3826847076416,1718.3304290771484,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
57425652,27.3826847076416,1718.3304290771484,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
57425652,27.3826847076416,1718.3304290771484,"{'skip_0_1': False, 'skip_0_2': False, 'skip_1_2': False, 'skip_0_3': True, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adamw'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'lion'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'lion'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adamw'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'lion'}"
43332660,20.662622451782227,1558.1314544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'lion'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'lion'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'lion'}"
43307764,20.6507511138916,1557.8480072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43299892,20.646997451782227,1557.7564544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
43299892,20.646997451782227,1557.7564544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
43299892,20.646997451782227,1557.7564544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
43299892,20.646997451782227,1557.7564544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
43299892,20.646997451782227,1557.7564544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
43299892,20.646997451782227,1557.7564544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
43299892,20.646997451782227,1557.7564544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
43299892,20.646997451782227,1557.7564544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
43299892,20.646997451782227,1557.7564544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
43299892,20.646997451782227,1557.7564544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
43299892,20.646997451782227,1557.7564544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43299892,20.646997451782227,1557.7564544677734,"{'skip_0_1': True, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
43258612,20.6273136138916,1557.2855072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
43258612,20.6273136138916,1557.2855072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
43258612,20.6273136138916,1557.2855072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
43258612,20.6273136138916,1557.2855072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
43258612,20.6273136138916,1557.2855072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
43258612,20.6273136138916,1557.2855072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
43258612,20.6273136138916,1557.2855072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
43258612,20.6273136138916,1557.2855072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
43258612,20.6273136138916,1557.2855072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adamw'}"
43258612,20.6273136138916,1557.2855072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'lion'}"
43258612,20.6273136138916,1557.2855072021484,"{'skip_0_1': False, 'skip_0_2': True, 'skip_1_2': True, 'skip_0_3': False, 'skip_1_3': True, 'skip_2_3': True, 'optimizer': 'adam'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'lion'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'lion'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adamw'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adamw'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adamw'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adam'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'adamw'}"
43266484,20.631067276000977,1556.7266693115234,"{'skip_0_1': True, 'skip_0_2': False, 'skip_1_2': True, 'skip_0_3': True, 'skip_1_3': False, 'skip_2_3': True, 'optimizer': 'rmsprop'}"
