Parameter,Category,Fraction,Count
params_skip_from_dnn1_to_dnn2,True,0.8333,5
params_skip_from_dnn1_to_dnn2,False,0.1667,1
params_skip_from_dnn1_to_dnn3,False,0.6667,4
params_skip_from_dnn1_to_dnn3,True,0.3333,2
params_skip_from_dnn1_to_dnn4,True,0.5,3
params_skip_from_dnn1_to_dnn4,False,0.5,3
params_skip_from_dnn2_to_dnn3,False,0.5,3
params_skip_from_dnn2_to_dnn3,True,0.5,3
params_skip_from_dnn2_to_dnn4,True,0.6667,4
params_skip_from_dnn2_to_dnn4,False,0.3333,2
params_skip_from_dnn3_to_dnn4,False,0.8333,5
params_skip_from_dnn3_to_dnn4,True,0.1667,1
params_skip_from_gnn1_to_gnn2,False,0.8333,5
params_skip_from_gnn1_to_gnn2,True,0.1667,1
params_skip_from_gnn1_to_gnn3,True,0.6667,4
params_skip_from_gnn1_to_gnn3,False,0.3333,2
params_skip_from_gnn2_to_gnn3,False,0.5,3
params_skip_from_gnn2_to_gnn3,True,0.5,3
