epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,3.06687331199646,4.261897087097168,0.31104424595832825,0.03466796875
2,2.4405996799468994,3.1398582458496094,0.36713898181915283,0.15966796875
3,2.1972217559814453,2.146552562713623,0.4199340045452118,0.416015625
4,1.9859899282455444,1.8351224660873413,0.4604037404060364,0.4921875
5,1.7945313453674316,1.7081806659698486,0.5028144121170044,0.5361328125
6,1.6568413972854614,1.636197805404663,0.5414401888847351,0.5537109375
7,1.557289719581604,1.5860086679458618,0.5653144121170044,0.57275390625
8,1.4563220739364624,1.5387269258499146,0.5901591777801514,0.5908203125
9,1.3592870235443115,1.5164504051208496,0.6196622848510742,0.59033203125
10,1.281186819076538,1.4860129356384277,0.632472813129425,0.6044921875
11,1.2054787874221802,1.4840795993804932,0.6560559272766113,0.6044921875
12,1.131313681602478,1.4619053602218628,0.6686723828315735,0.60888671875
13,1.054573655128479,1.4490504264831543,0.6937111616134644,0.6201171875
14,0.9827355146408081,1.4585269689559937,0.7099184989929199,0.619140625
15,0.9120396971702576,1.4641287326812744,0.7308812141418457,0.62109375
16,0.8436261415481567,1.449142336845398,0.7467002868652344,0.61767578125
17,0.7766814827919006,1.4537837505340576,0.7670807242393494,0.62939453125
18,0.7176110148429871,1.4469034671783447,0.7803765535354614,0.625
19,0.6591405868530273,1.4742183685302734,0.8004658222198486,0.6259765625
20,0.5866972804069519,1.48275625705719,0.8238548040390015,0.62060546875
21,0.5297594666481018,1.5052227973937988,0.8435559272766113,0.61767578125
22,0.4846624433994293,1.5198534727096558,0.8588897585868835,0.61669921875
23,0.4473530948162079,1.5441311597824097,0.8677212595939636,0.6181640625
