"Parameter","Category","Fraction","Count"
params_extra_activation_layer_0,relu,0.65,13
params_extra_activation_layer_0,tanh,0.2,4
params_extra_activation_layer_0,sigmoid,0.15,3
params_extra_activation_layer_1,tanh,0.6666666666666666,2
params_extra_activation_layer_1,relu,0.3333333333333333,1
params_lidar_activation_layer_0,relu,0.8101694915254237,239
params_lidar_activation_layer_0,tanh,0.12542372881355932,37
params_lidar_activation_layer_0,sigmoid,0.06440677966101695,19
params_lidar_activation_layer_1,tanh,0.4864864864864865,18
params_lidar_activation_layer_1,sigmoid,0.2702702702702703,10
params_lidar_activation_layer_1,relu,0.24324324324324326,9
params_lidar_activation_layer_2,tanh,0.5625,9
params_lidar_activation_layer_2,sigmoid,0.25,4
params_lidar_activation_layer_2,relu,0.1875,3
