"Parameter","Category","Fraction","Count"
params_extra_activation_layer_0,relu,0.5714285714285714,20
params_extra_activation_layer_0,tanh,0.22857142857142856,8
params_extra_activation_layer_0,sigmoid,0.2,7
params_extra_activation_layer_1,tanh,0.5,2
params_extra_activation_layer_1,relu,0.25,1
params_extra_activation_layer_1,sigmoid,0.25,1
params_lidar_activation_layer_0,relu,0.6983050847457627,206
params_lidar_activation_layer_0,tanh,0.1864406779661017,55
params_lidar_activation_layer_0,sigmoid,0.1152542372881356,34
params_lidar_activation_layer_1,tanh,0.5166666666666667,31
params_lidar_activation_layer_1,sigmoid,0.3,18
params_lidar_activation_layer_1,relu,0.18333333333333332,11
params_lidar_activation_layer_2,tanh,0.5555555555555556,15
params_lidar_activation_layer_2,sigmoid,0.25925925925925924,7
params_lidar_activation_layer_2,relu,0.18518518518518517,5
