Parameter,Category,Fraction,Count
params_conv1d_0_act,swish,0.35714285714285715,110
params_conv1d_0_act,tanh,0.3474025974025974,107
params_conv1d_0_act,sigmoid,0.29545454545454547,91
params_conv1d_1_act,swish,0.7272727272727273,224
params_conv1d_1_act,tanh,0.21753246753246752,67
params_conv1d_1_act,sigmoid,0.05519480519480519,17
params_conv1d_2_act,tanh,0.7246376811594203,100
params_conv1d_2_act,swish,0.15217391304347827,21
params_conv1d_2_act,sigmoid,0.12318840579710146,17
params_conv1d_3_act,swish,0.6483516483516484,59
params_conv1d_3_act,tanh,0.18681318681318682,17
params_conv1d_3_act,sigmoid,0.16483516483516483,15
params_conv1d_4_act,swish,0.64,48
params_conv1d_4_act,tanh,0.18666666666666668,14
params_conv1d_4_act,sigmoid,0.17333333333333334,13
params_conv1d_5_act,tanh,0.36,9
params_conv1d_5_act,sigmoid,0.32,8
params_conv1d_5_act,swish,0.32,8
params_conv1d_6_act,swish,0.3333333333333333,5
params_conv1d_6_act,sigmoid,0.3333333333333333,5
params_conv1d_6_act,tanh,0.3333333333333333,5
params_conv1d_7_act,swish,0.3333333333333333,2
params_conv1d_7_act,sigmoid,0.3333333333333333,2
params_conv1d_7_act,tanh,0.3333333333333333,2
params_dense_0_act,sigmoid,0.3875432525951557,112
params_dense_0_act,tanh,0.3494809688581315,101
params_dense_0_act,swish,0.2629757785467128,76
params_dense_1_act,tanh,0.6666666666666666,74
params_dense_1_act,swish,0.2972972972972973,33
params_dense_1_act,sigmoid,0.036036036036036036,4
params_dense_as_conv1d_after_concat_act,tanh,0.5526315789473685,21
params_dense_as_conv1d_after_concat_act,swish,0.23684210526315788,9
params_dense_as_conv1d_after_concat_act,sigmoid,0.21052631578947367,8
params_output_strategy,flatten,0.6331168831168831,195
params_output_strategy,global_average_pooling,0.2435064935064935,75
params_output_strategy,max_pooling_concat,0.12337662337662338,38
