"Parameter","Mean","Std","Min","25%","Median","75%","Max"
params_batch_size,70.4,37.058935574060314,32,64,64,64,256
params_extra_decay_factor,0.5,0.42426406871192857,0.2,0.35000000000000003,0.5,0.65,0.8
params_extra_dropout_layer_0,0.4,,0.4,0.4,0.4,0.4,0.4
params_extra_dropout_layer_1,,,,,,,
params_extra_layers,1.5,0.7071067811865476,1,1.25,1.5,1.75,2
params_extra_units_layer_0,288,226.27416997969522,128,208,288,368,448
params_learning_rate,0.0011721239396852332,0.0015961926107130096,0.0000256145872351297,0.0004210361985513577,0.0007098307078306576,0.0010047535099036668,0.0069611728560425015
params_lidar_filter_decay_factor,0.563265306122449,0.21378910709604731,0.1,0.5,0.6,0.7000000000000001,0.9
params_lidar_filters_layer_0,90.77551020408163,15.104173410742101,64,80,80,96,128
params_lidar_kernel_decay_factor,0.5183673469387755,0.12694071678634591,0.2,0.4,0.6,0.6,0.7000000000000001
params_lidar_kernel_height_0,1.0612244897959184,0.24222607082590245,1,1,1,1,2
params_lidar_kernel_height_1,1.0408163265306123,0.19991494790174605,1,1,1,1,2
params_lidar_kernel_height_2,1,0,1,1,1,1,1
params_lidar_kernel_width_0,2,0,2,2,2,2,2
params_lidar_kernel_width_1,1.0204081632653061,0.14285714285714285,1,1,1,1,2
params_lidar_kernel_width_2,1,0,1,1,1,1,1
params_lidar_layers,2.0408163265306123,0.19991494790174605,2,2,2,2,3
params_pool_dim1,1.9387755102040816,0.24222607082590245,1,2,2,2,2
params_pool_dim2,1.6734693877551021,0.7468755781599106,1,1,2,2,4
