"Parameter","Category","Fraction","Count"
params_conv1d_0_act,swish,0.9484,239
params_conv1d_0_act,tanh,0.0516,13
params_conv1d_1_act,swish,0.9683,244
params_conv1d_1_act,tanh,0.0317,8
params_conv1d_2_act,swish,0.9444,238
params_conv1d_2_act,tanh,0.0556,14
params_conv1d_3_act,swish,0.9722,245
params_conv1d_3_act,tanh,0.0278,7
params_dense_1_act,swish,0.9444,238
params_dense_1_act,tanh,0.0556,14
params_dense_2_act,tanh,0.9722,245
params_dense_2_act,swish,0.0278,7
