Parameter,Mean,Std,Min,25%,Median,75%,Max
params_conv1d_0_filters,289.7977528089888,134.41727599457533,64.0,256.0,256.0,256.0,512.0
params_conv1d_0_kernel_size,2.449438202247191,0.5002552974381312,2.0,2.0,2.0,3.0,3.0
params_conv1d_1_filters,168.98876404494382,103.57830748477019,64.0,128.0,128.0,256.0,512.0
params_conv1d_1_kernel_size,2.1123595505617976,0.317597595851582,2.0,2.0,2.0,2.0,3.0
params_conv1d_2_filters,128.7191011235955,114.36236157336639,64.0,64.0,64.0,256.0,512.0
params_conv1d_2_kernel_size,2.134831460674157,0.34347857005916343,2.0,2.0,2.0,2.0,3.0
params_conv1d_3_filters,84.85393258426966,65.27834643101899,64.0,64.0,64.0,64.0,512.0
params_conv1d_3_kernel_size,2.1123595505617976,0.317597595851582,2.0,2.0,2.0,2.0,3.0
params_dense_1_units,292.35955056179773,11.872664546430743,240.0,290.0,300.0,300.0,300.0
params_dense_2_units,216.85393258426967,24.336444127442505,200.0,200.0,200.0,240.0,300.0
params_lr,5.096188738395877e-05,3.77919335574741e-05,1.0481357237626088e-06,3.135339709703303e-05,3.903752987386699e-05,6.165694882075373e-05,0.0002815619443668911
params_pool_size_0,2.202247191011236,0.4039513719861834,2.0,2.0,2.0,2.0,3.0
params_pool_size_1,2.4831460674157304,0.5025471382359389,2.0,2.0,2.0,3.0,3.0
params_pool_size_2,2.3146067415730336,0.4669900139573146,2.0,2.0,2.0,3.0,3.0
params_pool_size_3,2.337078651685393,0.4753902756663849,2.0,2.0,2.0,3.0,3.0
