Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,69.12,17.53904099954366,64.0,64.0,64.0,64.0,128.0
params_conv1d_0_filters,143.36,76.01228686930844,128.0,128.0,128.0,128.0,512.0
params_conv1d_0_kernel_size,3.14,0.6064281507654606,2.0,3.0,3.0,3.0,6.0
params_conv1d_1_filters,503.04,63.35676759431464,64.0,512.0,512.0,512.0,512.0
params_conv1d_1_kernel_size,3.0,0.3499271061118826,2.0,3.0,3.0,3.0,5.0
params_conv1d_2_filters,183.04,104.25262880256257,64.0,64.0,256.0,256.0,512.0
params_conv1d_2_kernel_size,4.84,0.6502746672423454,2.0,5.0,5.0,5.0,5.0
params_conv1d_3_filters,266.24,84.15402787842818,64.0,256.0,256.0,256.0,512.0
params_conv1d_3_kernel_size,3.02,0.47337261502231126,2.0,3.0,3.0,3.0,6.0
params_dense_2_units,243.4,10.022423838165931,200.0,240.0,240.0,250.0,260.0
params_lr,7.181455186668598e-05,0.00015008474903549791,2.0359436685891748e-05,2.9189548994105545e-05,3.692709422507823e-05,4.6012105335348394e-05,0.0009431381032619765
params_pool_size_0,2.0,0.0,2.0,2.0,2.0,2.0,2.0
params_pool_size_1,4.92,0.44446711960297264,2.0,5.0,5.0,5.0,5.0
params_pool_size_2,2.04,0.19794866372215744,2.0,2.0,2.0,2.0,3.0
params_pool_size_3,4.88,0.5205962045225314,2.0,5.0,5.0,5.0,5.0
