Parameter,Category,Fraction,Count
params_dense_0_act,elu,0.6667,2
params_dense_0_act,relu,0.3333,1
params_optimizer,adamw,0.3333,2
params_optimizer,sgd,0.3333,2
params_optimizer,rmsprop,0.1667,1
params_optimizer,adam,0.1667,1
