Parameter,Category,Fraction,Count
params_cnn_activation_layer_0,leaky_relu,0.43478260869565216,20
params_cnn_activation_layer_0,elu,0.3695652173913043,17
params_cnn_activation_layer_0,swish,0.08695652173913043,4
params_cnn_activation_layer_0,relu,0.08695652173913043,4
params_cnn_activation_layer_0,tanh,0.021739130434782608,1
params_cnn_activation_layer_1,elu,0.3,3
params_cnn_activation_layer_1,sigmoid,0.2,2
params_cnn_activation_layer_1,leaky_relu,0.2,2
params_cnn_activation_layer_1,swish,0.2,2
params_cnn_activation_layer_1,tanh,0.1,1
params_cnn_activation_layer_2,elu,0.42857142857142855,3
params_cnn_activation_layer_2,leaky_relu,0.14285714285714285,1
params_cnn_activation_layer_2,relu,0.14285714285714285,1
params_cnn_activation_layer_2,tanh,0.14285714285714285,1
params_cnn_activation_layer_2,swish,0.14285714285714285,1
params_cnn_activation_layer_3,tanh,0.4,2
params_cnn_activation_layer_3,elu,0.2,1
params_cnn_activation_layer_3,leaky_relu,0.2,1
params_cnn_activation_layer_3,relu,0.2,1
params_cnn_use_batch_norm_layer_1,True,0.8,8
params_cnn_use_batch_norm_layer_1,False,0.2,2
params_cnn_use_batch_norm_layer_2,False,0.7142857142857143,5
params_cnn_use_batch_norm_layer_2,True,0.2857142857142857,2
params_cnn_use_batch_norm_layer_3,True,0.6,3
params_cnn_use_batch_norm_layer_3,False,0.4,2
params_dense_1_activation,elu,0.4146341463414634,17
params_dense_1_activation,swish,0.34146341463414637,14
params_dense_1_activation,leaky_relu,0.0975609756097561,4
params_dense_1_activation,sigmoid,0.07317073170731707,3
params_dense_1_activation,relu,0.04878048780487805,2
params_dense_1_activation,tanh,0.024390243902439025,1
params_dense_2_activation,relu,0.6842105263157895,13
params_dense_2_activation,leaky_relu,0.3157894736842105,6
params_optimizer,Lion,0.34782608695652173,16
params_optimizer,AdamW,0.32608695652173914,15
params_optimizer,Nadam,0.13043478260869565,6
params_optimizer,Adam,0.10869565217391304,5
params_optimizer,RMSprop,0.08695652173913043,4
