Time: 2025-07-11 12:54:12 -03, PID: 2098343, MEM: 2.93%, 0.89 GB, CPU: 90.00%
Time: 2025-07-11 12:54:15 -03, PID: 2098343, MEM: 9.30%, 2.84 GB, CPU: 75.00%
Time: 2025-07-11 12:54:18 -03, PID: 2098343, MEM: 11.07%, 3.37 GB, CPU: 99.00%
Time: 2025-07-11 12:54:21 -03, PID: 2098343, MEM: 12.85%, 3.92 GB, CPU: 100.00%
Time: 2025-07-11 12:54:24 -03, PID: 2098343, MEM: 13.65%, 4.16 GB, CPU: 98.00%
Time: 2025-07-11 12:54:27 -03, PID: 2098343, MEM: 13.65%, 4.16 GB, CPU: 97.00%
Time: 2025-07-11 12:54:30 -03, PID: 2098343, MEM: 13.65%, 4.16 GB, CPU: 100.00%
Time: 2025-07-11 12:54:33 -03, PID: 2098343, MEM: 13.65%, 4.16 GB, CPU: 97.00%
Time: 2025-07-11 12:54:36 -03, PID: 2098343, MEM: 13.65%, 4.16 GB, CPU: 95.00%
Time: 2025-07-11 12:54:39 -03, PID: 2098343, MEM: 13.65%, 4.16 GB, CPU: 100.00%
Time: 2025-07-11 12:54:42 -03, PID: 2098343, MEM: 13.65%, 4.16 GB, CPU: 98.00%
Time: 2025-07-11 12:54:45 -03, PID: 2098343, MEM: 13.66%, 4.16 GB, CPU: 97.00%
Time: 2025-07-11 12:54:48 -03, PID: 2098343, MEM: 13.66%, 4.16 GB, CPU: 99.00%
Time: 2025-07-11 12:54:51 -03, PID: 2098343, MEM: 13.66%, 4.16 GB, CPU: 97.00%
Time: 2025-07-11 12:54:54 -03, PID: 2098343, MEM: 13.66%, 4.16 GB, CPU: 95.00%
Time: 2025-07-11 12:54:57 -03, PID: 2098343, MEM: 13.66%, 4.16 GB, CPU: 98.00%
Time: 2025-07-11 12:55:00 -03, PID: 2098343, MEM: 13.66%, 4.17 GB, CPU: 97.00%
Time: 2025-07-11 12:55:03 -03, PID: 2098343, MEM: 13.66%, 4.17 GB, CPU: 92.00%
Time: 2025-07-11 12:55:06 -03, PID: 2098343, MEM: 13.66%, 4.17 GB, CPU: 99.00%
Time: 2025-07-11 12:55:09 -03, PID: 2098343, MEM: 13.66%, 4.17 GB, CPU: 98.00%
Time: 2025-07-11 12:55:12 -03, PID: 2098343, MEM: 13.66%, 4.17 GB, CPU: 94.00%
Time: 2025-07-11 12:55:15 -03, PID: 2098343, MEM: 13.66%, 4.17 GB, CPU: 96.00%
Time: 2025-07-11 12:55:18 -03, PID: 2098343, MEM: 13.66%, 4.17 GB, CPU: 97.00%
Time: 2025-07-11 12:55:21 -03, PID: 2098343, MEM: 13.67%, 4.17 GB, CPU: 97.00%
Time: 2025-07-11 12:55:24 -03, PID: 2098343, MEM: 13.66%, 4.17 GB, CPU: 96.00%
Time: 2025-07-11 12:55:27 -03, PID: 2098343, MEM: 13.66%, 4.17 GB, CPU: 97.00%
Time: 2025-07-11 12:55:30 -03, PID: 2098343, MEM: 13.66%, 4.17 GB, CPU: 97.00%
Time: 2025-07-11 12:55:33 -03, PID: 2098343, MEM: 13.77%, 4.20 GB, CPU: 95.00%
Time: 2025-07-11 12:55:36 -03, PID: 2098343, MEM: 13.77%, 4.20 GB, CPU: 100.00%
Time: 2025-07-11 12:55:39 -03, PID: 2098343, MEM: 13.77%, 4.20 GB, CPU: 100.00%
Time: 2025-07-11 12:55:42 -03, PID: 2098343, MEM: 13.77%, 4.20 GB, CPU: 100.00%
Time: 2025-07-11 12:55:45 -03, PID: 2098343, MEM: 13.77%, 4.20 GB, CPU: 100.00%
Time: 2025-07-11 12:55:48 -03, PID: 2098343, MEM: 14.99%, 4.57 GB, CPU: 85.00%
Time: 2025-07-11 12:55:51 -03, PID: 2098343, MEM: 15.23%, 4.64 GB, CPU: 107.00%
Time: 2025-07-11 12:55:54 -03, PID: 2098343, MEM: 15.47%, 4.72 GB, CPU: 110.00%
Time: 2025-07-11 12:55:57 -03, PID: 2098343, MEM: 15.47%, 4.72 GB, CPU: 108.00%
Time: 2025-07-11 12:56:00 -03, PID: 2098343, MEM: 15.47%, 4.72 GB, CPU: 108.00%
Time: 2025-07-11 12:56:03 -03, PID: 2098343, MEM: 15.47%, 4.72 GB, CPU: 109.00%
Time: 2025-07-11 12:56:06 -03, PID: 2098343, MEM: 15.48%, 4.72 GB, CPU: 112.00%
Time: 2025-07-11 12:56:09 -03, PID: 2098343, MEM: 15.48%, 4.72 GB, CPU: 114.00%
Time: 2025-07-11 12:56:12 -03, PID: 2098343, MEM: 15.48%, 4.72 GB, CPU: 112.00%
Time: 2025-07-11 12:56:15 -03, PID: 2098343, MEM: 15.48%, 4.72 GB, CPU: 113.00%
Time: 2025-07-11 12:56:18 -03, PID: 2098343, MEM: 15.48%, 4.72 GB, CPU: 115.00%
Time: 2025-07-11 12:56:21 -03, PID: 2098343, MEM: 15.48%, 4.72 GB, CPU: 112.00%
Time: 2025-07-11 12:56:24 -03, PID: 2098343, MEM: 15.49%, 4.72 GB, CPU: 106.00%
Time: 2025-07-11 12:56:27 -03, PID: 2098343, MEM: 15.49%, 4.72 GB, CPU: 100.00%
Time: 2025-07-11 12:56:30 -03, PID: 2098343, MEM: 15.49%, 4.72 GB, CPU: 100.00%
Time: 2025-07-11 12:56:33 -03, PID: 2098343, MEM: 15.49%, 4.72 GB, CPU: 100.00%
Time: 2025-07-11 12:56:36 -03, PID: 2098343, MEM: 15.49%, 4.72 GB, CPU: 100.00%
Time: 2025-07-11 12:56:39 -03, PID: 2098343, MEM: 15.46%, 4.71 GB, CPU: 110.00%
Time: 2025-07-11 12:56:42 -03, PID: 2098343, MEM: 15.62%, 4.76 GB, CPU: 105.00%
Time: 2025-07-11 12:56:45 -03, PID: 2098343, MEM: 15.62%, 4.76 GB, CPU: 75.00%
Time: 2025-07-11 12:56:48 -03, PID: 2098343, MEM: 15.62%, 4.76 GB, CPU: 74.00%
Time: 2025-07-11 12:56:51 -03, PID: 2098343, MEM: 15.62%, 4.76 GB, CPU: 75.00%
Time: 2025-07-11 12:56:54 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 41.00%
Time: 2025-07-11 12:56:57 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 76.00%
Time: 2025-07-11 12:57:00 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:03 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:57:06 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:09 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:12 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:15 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:18 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 76.00%
Time: 2025-07-11 12:57:21 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:24 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:27 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 41.00%
Time: 2025-07-11 12:57:30 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:33 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 73.00%
Time: 2025-07-11 12:57:36 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 73.00%
Time: 2025-07-11 12:57:39 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:42 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:45 -03, PID: 2098343, MEM: 15.71%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:48 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 76.00%
Time: 2025-07-11 12:57:51 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:54 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:57:57 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:58:00 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 40.00%
Time: 2025-07-11 12:58:03 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:58:06 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:58:09 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 73.00%
Time: 2025-07-11 12:58:12 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:58:15 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:58:18 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:58:21 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 71.00%
Time: 2025-07-11 12:58:24 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:58:27 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:58:30 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:58:33 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 42.00%
Time: 2025-07-11 12:58:36 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:58:39 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:58:42 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:58:45 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 73.00%
Time: 2025-07-11 12:58:48 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:58:51 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:58:54 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 68.00%
Time: 2025-07-11 12:58:57 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:59:00 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:59:03 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:59:06 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 49.00%
Time: 2025-07-11 12:59:09 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 76.00%
Time: 2025-07-11 12:59:12 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:59:15 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:59:18 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:59:21 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:59:24 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:59:27 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 63.00%
Time: 2025-07-11 12:59:30 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 75.00%
Time: 2025-07-11 12:59:33 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:59:36 -03, PID: 2098343, MEM: 15.72%, 4.79 GB, CPU: 74.00%
Time: 2025-07-11 12:59:39 -03, PID: 2098343, MEM: 15.68%, 4.78 GB, CPU: 60.00%
Time: 2025-07-11 12:59:42 -03, PID: 2098343, MEM: 15.68%, 4.78 GB, CPU: 100.00%
Time: 2025-07-11 12:59:45 -03, PID: 2098343, MEM: 15.68%, 4.78 GB, CPU: 100.00%
Time: 2025-07-11 12:59:48 -03, PID: 2098343, MEM: 15.68%, 4.78 GB, CPU: 100.00%
Time: 2025-07-11 12:59:51 -03, PID: 2098343, MEM: 15.68%, 4.78 GB, CPU: 100.00%
Time: 2025-07-11 12:59:54 -03, PID: 2098343, MEM: 15.62%, 4.76 GB, CPU: 24.00%
Time: 2025-07-11 12:59:57 -03, PID: 2098343, MEM: 15.63%, 4.77 GB, CPU: 80.00%
Time: 2025-07-11 13:00:00 -03, PID: 2098343, MEM: 17.33%, 5.29 GB, CPU: 84.00%
Time: 2025-07-11 13:00:03 -03, PID: 2098343, MEM: 17.33%, 5.29 GB, CPU: 82.00%
Time: 2025-07-11 13:00:06 -03, PID: 2098343, MEM: 19.81%, 6.04 GB, CPU: 100.00%
Time: 2025-07-11 13:00:09 -03, PID: 2098343, MEM: 18.91%, 5.76 GB, CPU: 81.00%
Time: 2025-07-11 13:00:12 -03, PID: 2098343, MEM: 18.91%, 5.76 GB, CPU: 82.00%
Time: 2025-07-11 13:00:15 -03, PID: 2098343, MEM: 18.91%, 5.77 GB, CPU: 83.00%
Time: 2025-07-11 13:00:18 -03, PID: 2098343, MEM: 18.91%, 5.76 GB, CPU: 93.00%
Time: 2025-07-11 13:00:21 -03, PID: 2098343, MEM: 18.91%, 5.76 GB, CPU: 82.00%
Time: 2025-07-11 13:00:24 -03, PID: 2098343, MEM: 18.91%, 5.77 GB, CPU: 83.00%
Time: 2025-07-11 13:00:27 -03, PID: 2098343, MEM: 18.91%, 5.77 GB, CPU: 83.00%
Time: 2025-07-11 13:00:30 -03, PID: 2098343, MEM: 18.91%, 5.77 GB, CPU: 82.00%
Time: 2025-07-11 13:00:33 -03, PID: 2098343, MEM: 18.91%, 5.77 GB, CPU: 81.00%
Time: 2025-07-11 13:00:36 -03, PID: 2098343, MEM: 18.91%, 5.77 GB, CPU: 82.00%
Time: 2025-07-11 13:00:39 -03, PID: 2098343, MEM: 18.91%, 5.77 GB, CPU: 76.00%
Time: 2025-07-11 13:00:42 -03, PID: 2098343, MEM: 18.91%, 5.77 GB, CPU: 81.00%
Time: 2025-07-11 13:00:45 -03, PID: 2098343, MEM: 18.91%, 5.77 GB, CPU: 84.00%
Time: 2025-07-11 13:00:48 -03, PID: 2098343, MEM: 18.91%, 5.77 GB, CPU: 82.00%
Time: 2025-07-11 13:00:51 -03, PID: 2098343, MEM: 18.91%, 5.77 GB, CPU: 83.00%
Time: 2025-07-11 13:00:54 -03, PID: 2098343, MEM: 18.91%, 5.77 GB, CPU: 81.00%
Time: 2025-07-11 13:00:57 -03, PID: 2098343, MEM: 17.41%, 5.31 GB, CPU: 93.00%
