Parameter,Category,Fraction,Count
params_cheb_0_act,elu,0.5,3
params_cheb_0_act,none,0.1667,1
params_cheb_0_act,tanh,0.1667,1
params_cheb_0_act,relu,0.1667,1
params_cheb_1_act,silu,0.3333,2
params_cheb_1_act,none,0.1667,1
params_cheb_1_act,tanh,0.1667,1
params_cheb_1_act,relu,0.1667,1
params_cheb_1_act,elu,0.1667,1
params_cheb_2_act,elu,0.8,4
params_cheb_2_act,sigmoid,0.2,1
params_cheb_3_act,tanh,0.6667,2
params_cheb_3_act,relu,0.3333,1
params_dense_0_act,tanh,0.5,3
params_dense_0_act,gelu,0.3333,2
params_dense_0_act,silu,0.1667,1
params_dense_1_act,tanh,0.8333,5
params_dense_1_act,relu,0.1667,1
params_dense_2_act,tanh,0.5,2
params_dense_2_act,elu,0.5,2
params_optimizer,lion,1.0,6
