"Parameter","Category","Fraction","Count"
params_lidar_activation_layer_0,relu,0.8638743455497382,165
params_lidar_activation_layer_0,tanh,0.07853403141361257,15
params_lidar_activation_layer_0,sigmoid,0.05759162303664921,11
params_lidar_activation_layer_1,tanh,0.4107142857142857,23
params_lidar_activation_layer_1,relu,0.35714285714285715,20
params_lidar_activation_layer_1,sigmoid,0.23214285714285715,13
params_lidar_activation_layer_2,relu,0.5,11
params_lidar_activation_layer_2,tanh,0.3181818181818182,7
params_lidar_activation_layer_2,sigmoid,0.18181818181818182,4
params_lidar_activation_layer_3,tanh,0.5714285714285714,8
params_lidar_activation_layer_3,sigmoid,0.21428571428571427,3
params_lidar_activation_layer_3,relu,0.21428571428571427,3
params_lidar_activation_layer_4,relu,0.5,3
params_lidar_activation_layer_4,sigmoid,0.3333333333333333,2
params_lidar_activation_layer_4,tanh,0.16666666666666666,1
params_optimizer,AdamW,0.875,42
params_optimizer,SGD,0.125,6
