"epoch","train_loss","val_loss","train_accuracy","val_accuracy"
1,3.219402551651001,3.124713897705078,0.19195979833602905,0.21166306734085083
2,2.8348355293273926,2.8116326332092285,0.2613065242767334,0.23902088403701782
3,2.709986925125122,2.681955337524414,0.28609713912010193,0.29565635323524475
4,2.6591734886169434,2.4982728958129883,0.2940256893634796,0.37221023440361023
5,2.5912868976593018,2.5447001457214355,0.3093244135379791,0.34749218821525574
6,2.5504724979400635,2.4226813316345215,0.3152428865432739,0.3813295066356659
7,2.4967291355133057,2.440910577774048,0.3307649493217468,0.37245020270347595
8,2.4718050956726074,2.454451322555542,0.3312116265296936,0.30909526348114014
9,2.427427291870117,2.295044183731079,0.3414852023124695,0.39164867997169495
10,2.389073133468628,2.3051717281341553,0.3509770929813385,0.359491229057312
11,2.3908307552337646,2.386446475982666,0.35533222556114197,0.3825294077396393
12,2.353656530380249,2.474259614944458,0.3604690134525299,0.2877369821071625
13,2.1960484981536865,2.0540802478790283,0.41831380128860474,0.4895608425140381
14,2.1516683101654053,2.067030191421509,0.43539920449256897,0.4734821319580078
15,2.1208384037017822,2.0157065391540527,0.43953099846839905,0.4871610403060913
16,2.1051242351531982,1.974128246307373,0.44891121983528137,0.5089992880821228
17,2.0839836597442627,2.0522916316986084,0.4500279128551483,0.4907607436180115
18,2.071381092071533,1.9679255485534668,0.4599665105342865,0.5128389596939087
19,2.0562102794647217,1.9784117937088013,0.45929649472236633,0.4982001483440399
20,2.052353858947754,2.012671709060669,0.4599665105342865,0.4938804805278778
21,2.0446557998657227,1.9496746063232422,0.4643216133117676,0.5063595175743103
22,2.0221991539001465,1.9509912729263306,0.4675600230693817,0.5073193907737732
23,2.016726016998291,1.96115243434906,0.4677833616733551,0.5003599524497986
24,1.9988652467727661,2.020801305770874,0.47303181886672974,0.4715622663497925
25,1.9737217426300049,1.8416494131088257,0.4808486998081207,0.5598751902580261
26,1.9437142610549927,1.8351972103118896,0.4908989369869232,0.5639548897743225
27,1.9555755853652954,1.8316948413848877,0.49067559838294983,0.5622749924659729
28,1.9483325481414795,1.8273444175720215,0.4950307011604309,0.5637149214744568
29,1.9413565397262573,1.8314487934112549,0.4931323230266571,0.5615550875663757
30,1.9340078830718994,1.828631043434143,0.4934673309326172,0.5629949569702148
31,1.9312365055084229,1.8172125816345215,0.49648240208625793,0.5658747553825378
32,1.9274165630340576,1.8227615356445312,0.5007258653640747,0.5627549886703491
33,1.9289705753326416,1.8224818706512451,0.5007258653640747,0.5639548897743225
34,1.9176727533340454,1.8207310438156128,0.5047459602355957,0.5653947591781616
35,1.9149190187454224,1.80946946144104,0.5017308592796326,0.5706743597984314
36,1.910011887550354,1.8070603609085083,0.5056393146514893,0.5706743597984314
37,1.9032530784606934,1.8058282136917114,0.5055276155471802,0.5709143280982971
38,1.9132506847381592,1.8056968450546265,0.5029592514038086,0.5699543952941895
39,1.9139704704284668,1.8050940036773682,0.4986041188240051,0.5706743597984314
40,1.9098609685897827,1.805542230606079,0.5064209699630737,0.5709143280982971
41,1.9055204391479492,1.8044049739837646,0.5074260234832764,0.5716342926025391
42,1.90534508228302,1.8037424087524414,0.5050809383392334,0.5709143280982971
43,1.9002389907836914,1.804223895072937,0.5064209699630737,0.5709143280982971
44,1.905745029449463,1.8038297891616821,0.50485759973526,0.5728341937065125
45,1.9119791984558105,1.803305745124817,0.5042992830276489,0.5709143280982971
46,1.9111289978027344,1.8026766777038574,0.5028475522994995,0.5706743597984314
47,1.9059849977493286,1.80266273021698,0.5097710490226746,0.5718742609024048
48,1.9099595546722412,1.8024201393127441,0.5017308592796326,0.5701943635940552
49,1.9092955589294434,1.8017983436584473,0.5077610015869141,0.5716342926025391
50,1.904860258102417,1.801708459854126,0.50485759973526,0.5709143280982971
51,1.8981504440307617,1.801828384399414,0.5083193778991699,0.5723541975021362
52,1.900275468826294,1.8004491329193115,0.509994387626648,0.5713942646980286
53,1.9001179933547974,1.7996494770050049,0.5076493620872498,0.5716342926025391
54,1.8974363803863525,1.7992839813232422,0.5058626532554626,0.5716342926025391
55,1.9033963680267334,1.7984389066696167,0.5091010332107544,0.5730741620063782
56,1.8900797367095947,1.7982078790664673,0.5108878016471863,0.5716342926025391
57,1.8994265794754028,1.798901915550232,0.5069793462753296,0.5713942646980286
58,1.8963634967803955,1.7977049350738525,0.5109994411468506,0.572594165802002
59,1.9028922319412231,1.7967000007629395,0.5107761025428772,0.5721142292022705
60,1.8954418897628784,1.796779990196228,0.5096594095230103,0.5728341937065125
61,1.8899351358413696,1.7968233823776245,0.5134561657905579,0.5716342926025391
62,1.893964409828186,1.7964736223220825,0.5107761025428772,0.5716342926025391
63,1.8997262716293335,1.7959587574005127,0.5079843401908875,0.5711542963981628
64,1.8905388116836548,1.7959825992584229,0.5074260234832764,0.5721142292022705
65,1.8906162977218628,1.7954320907592773,0.5078727006912231,0.5711542963981628
66,1.8969907760620117,1.7962929010391235,0.5097710490226746,0.5723541975021362
67,1.8912770748138428,1.7949434518814087,0.5122278332710266,0.5718742609024048
68,1.8886771202087402,1.79513680934906,0.5095477104187012,0.5718742609024048
69,1.8850382566452026,1.79458487033844,0.511222779750824,0.5716342926025391
70,1.8921111822128296,1.7941036224365234,0.5128978490829468,0.5721142292022705
