Parameter,Category,Fraction,Count
params_cnn_activation_layer_0,relu,0.6724336793540946,583
params_cnn_activation_layer_0,sigmoid,0.1245674740484429,108
params_cnn_activation_layer_0,elu,0.09457900807381776,82
params_cnn_activation_layer_0,swish,0.03690888119953864,32
params_cnn_activation_layer_0,leaky_relu,0.03575547866205306,31
params_cnn_activation_layer_0,tanh,0.03575547866205306,31
params_cnn_activation_layer_1,swish,0.7658592848904268,664
params_cnn_activation_layer_1,relu,0.06805074971164937,59
params_cnn_activation_layer_1,tanh,0.06343713956170703,55
params_cnn_activation_layer_1,leaky_relu,0.03460207612456748,30
params_cnn_activation_layer_1,sigmoid,0.03460207612456748,30
params_cnn_activation_layer_1,elu,0.03344867358708189,29
params_cnn_activation_layer_2,swish,0.5755478662053056,499
params_cnn_activation_layer_2,leaky_relu,0.22491349480968859,195
params_cnn_activation_layer_2,relu,0.09111880046136102,79
params_cnn_activation_layer_2,tanh,0.0392156862745098,34
params_cnn_activation_layer_2,sigmoid,0.03460207612456748,30
params_cnn_activation_layer_2,elu,0.03460207612456748,30
params_cnn_activation_layer_3,relu,0.6966551326412919,604
params_cnn_activation_layer_3,elu,0.13264129181084197,115
params_cnn_activation_layer_3,leaky_relu,0.06459054209919261,56
params_cnn_activation_layer_3,swish,0.03575547866205306,31
params_cnn_activation_layer_3,sigmoid,0.03575547866205306,31
params_cnn_activation_layer_3,tanh,0.03460207612456748,30
params_dense_1_activation,elu,0.5744431418522861,490
params_dense_1_activation,relu,0.21805392731535755,186
params_dense_1_activation,sigmoid,0.06565064478311841,56
params_dense_1_activation,swish,0.06447831184056271,55
params_dense_1_activation,tanh,0.041031652989449004,35
params_dense_1_activation,leaky_relu,0.03634232121922626,31
params_dense_2_activation,relu,0.7777777777777778,595
params_dense_2_activation,leaky_relu,0.06928104575163399,53
params_dense_2_activation,elu,0.040522875816993466,31
params_dense_2_activation,tanh,0.03790849673202614,29
params_dense_2_activation,sigmoid,0.03790849673202614,29
params_dense_2_activation,swish,0.036601307189542485,28
params_optimizer,AdamW,0.5409457900807382,469
params_optimizer,Adam,0.31833910034602075,276
params_optimizer,Lion,0.03575547866205306,31
params_optimizer,Nadam,0.03575547866205306,31
params_optimizer,SGD,0.03460207612456748,30
params_optimizer,RMSprop,0.03460207612456748,30
