Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,48.20299884659746,47.28289722245689,32.0,32.0,32.0,32.0,256.0
params_cnn_filters_layer_0,71.34486735870819,15.686738660886446,16.0,60.0,68.0,80.0,128.0
params_cnn_filters_layer_1,94.27450980392157,13.756487726903497,16.0,92.0,96.0,100.0,128.0
params_cnn_filters_layer_2,87.50634371395617,12.798523799365505,16.0,80.0,88.0,96.0,128.0
params_cnn_filters_layer_3,73.49019607843137,39.481317630980456,16.0,24.0,100.0,108.0,128.0
params_cnn_kernel_height_0,1.259515570934256,0.9322357568753673,1.0,1.0,1.0,1.0,7.0
params_cnn_kernel_height_1,1.320645905420992,0.9806796662155264,1.0,1.0,1.0,1.0,7.0
params_cnn_kernel_height_2,4.9342560553633215,1.4691801436982046,1.0,4.0,6.0,6.0,7.0
params_cnn_kernel_height_3,3.8016147635524797,0.8609287504290197,1.0,4.0,4.0,4.0,7.0
params_cnn_kernel_width_0,3.3298731257208765,1.2136903271478579,1.0,2.0,3.0,4.0,7.0
params_cnn_kernel_width_1,1.5340253748558246,0.9633864511818356,1.0,1.0,1.0,2.0,7.0
params_cnn_kernel_width_2,3.9815455594002307,0.7254088032367676,1.0,4.0,4.0,4.0,7.0
params_cnn_kernel_width_3,6.234140715109573,1.2174014629438306,1.0,6.0,7.0,7.0,7.0
params_cnn_pool_size_dim1_0,1.5905420991926182,0.492017627237059,1.0,1.0,2.0,2.0,2.0
params_cnn_pool_size_dim1_1,1.9688581314878892,0.1738013039220462,1.0,2.0,2.0,2.0,2.0
params_cnn_pool_size_dim1_2,1.5916955017301038,0.4918037306519812,1.0,1.0,2.0,2.0,2.0
params_cnn_pool_size_dim1_3,1.5513264129181084,0.49764569816952403,1.0,1.0,2.0,2.0,2.0
params_cnn_pool_size_dim2_0,1.0645905420991926,0.3158311912850041,1.0,1.0,1.0,1.0,3.0
params_cnn_pool_size_dim2_1,2.2560553633217992,0.9460967030527093,1.0,1.0,3.0,3.0,3.0
params_cnn_pool_size_dim2_2,2.0,0.15196936606339123,1.0,2.0,2.0,2.0,3.0
params_cnn_pool_size_dim2_3,1.0645905420991926,0.31215360412196747,1.0,1.0,1.0,1.0,3.0
params_dense_1_units,383.24970691676435,50.66209300026522,64.0,384.0,384.0,384.0,512.0
params_dense_2_units,290.0496732026144,73.31080390456718,64.0,256.0,320.0,320.0,512.0
params_learning_rate,0.0005167456774065929,0.0006186665910358909,1.0262954723515796e-05,0.00025572781107798394,0.00038080211568953593,0.0005926183026884102,0.008957409198373064
params_num_dense_layers,1.8662053056516725,0.38517536789945783,0.0,2.0,2.0,2.0,2.0
