"epoch","train_loss","val_loss","train_accuracy","val_accuracy"
1,4.0788493156433105,2.9915664196014404,0.17844779789447784,0.22726182639598846
2,3.093104600906372,2.705387592315674,0.23283082246780396,0.34653228521347046
3,2.7983434200286865,2.500548839569092,0.29715242981910706,0.3952483832836151
4,2.6094324588775635,2.3941097259521484,0.3396984934806824,0.40916725993156433
5,2.4695839881896973,2.3053572177886963,0.3724176585674286,0.44108471274375916
6,2.3705689907073975,2.231071710586548,0.39653825759887695,0.4679625630378723
7,2.2798027992248535,2.1575639247894287,0.42992740869522095,0.4826014041900635
8,2.2209341526031494,2.1018996238708496,0.4487995505332947,0.5022798180580139
9,2.1630561351776123,2.0533318519592285,0.46286991238594055,0.5082793235778809
10,2.125955581665039,2.011990785598755,0.4735901653766632,0.5255579352378845
11,2.0946168899536133,1.988106608390808,0.479285329580307,0.5301175713539124
12,2.048670530319214,1.9613707065582275,0.5000558495521545,0.5490760803222656
13,2.021013021469116,1.939584493637085,0.5028475522994995,0.5641948580741882
14,1.9943511486053467,1.9241925477981567,0.512451171875,0.567314624786377
15,1.979060173034668,1.9191014766693115,0.5095477104187012,0.5653947591781616
16,1.9714584350585938,1.9072519540786743,0.5114461183547974,0.5658747553825378
17,1.9487484693527222,1.8922710418701172,0.5218313932418823,0.5730741620063782
18,1.9226150512695312,1.88095223903656,0.523394763469696,0.5769138336181641
19,1.910659909248352,1.8777735233306885,0.5266331434249878,0.5778737664222717
20,1.904636263847351,1.8805148601531982,0.5265215039253235,0.5723541975021362
21,1.9002985954284668,1.8760497570037842,0.5286431908607483,0.5802735686302185
22,1.8866738080978394,1.8786389827728271,0.5324400067329407,0.5781137347221375
23,1.8841603994369507,1.8720641136169434,0.5247347950935364,0.5737940669059753
24,1.866473913192749,1.87625253200531,0.5265215039253235,0.5793136358261108
25,1.8587671518325806,1.875710368156433,0.5340033769607544,0.5749940276145935
26,1.8572136163711548,1.8727405071258545,0.5346733927726746,0.5764338970184326
27,1.8490403890609741,1.867998480796814,0.5350083708763123,0.5790736675262451
28,1.8425493240356445,1.867707371711731,0.5352317094802856,0.5802735686302185
29,1.8268529176712036,1.8614141941070557,0.5385817885398865,0.5838732719421387
30,1.8211015462875366,1.8568791151046753,0.5385817885398865,0.5795536637306213
31,1.8154664039611816,1.851831078529358,0.5381351113319397,0.5824334025382996
32,1.8165875673294067,1.8584644794464111,0.533780038356781,0.5800336003303528
33,1.8069125413894653,1.8502137660980225,0.5363484025001526,0.5793136358261108
34,1.8005094528198242,1.86980140209198,0.5401451587677002,0.5677945613861084
35,1.7891124486923218,1.8395848274230957,0.5409268736839294,0.5685145258903503
36,1.7836494445800781,1.8322104215621948,0.5430485606193542,0.5879529714584351
37,1.777946949005127,1.8338508605957031,0.5450586080551147,0.5824334025382996
38,1.7585769891738892,1.8360687494277954,0.5459519624710083,0.5833933353424072
39,1.761150598526001,1.8224565982818604,0.5415968894958496,0.5850731730461121
40,1.750763177871704,1.8224408626556396,0.5456169843673706,0.5884329080581665
41,1.742745280265808,1.817882776260376,0.5461753010749817,0.5807535648345947
42,1.7427829504013062,1.8224432468414307,0.5465103387832642,0.5833933353424072
43,1.7413886785507202,1.8224127292633057,0.5456169843673706,0.5785937309265137
44,1.7246589660644531,1.8143810033798218,0.549860417842865,0.5860331058502197
45,1.723350167274475,1.826663613319397,0.5465103387832642,0.5814734697341919
46,1.7169740200042725,1.8159955739974976,0.5477386713027954,0.5821934342384338
47,1.7173823118209839,1.810629963874817,0.5499720573425293,0.591792643070221
48,1.7087830305099487,1.8217076063156128,0.5488553643226624,0.585793137550354
49,1.7161707878112793,1.8195301294326782,0.5494137406349182,0.586513102054596
50,1.699808955192566,1.8163933753967285,0.5497487187385559,0.5898728370666504
51,1.7046716213226318,1.8124754428863525,0.5543271899223328,0.5879529714584351
52,1.6893001794815063,1.819703459739685,0.5503070950508118,0.588672935962677
53,1.6425615549087524,1.8037223815917969,0.5600223541259766,0.5910727381706238
54,1.6205593347549438,1.7934467792510986,0.5704075694084167,0.5908327102661133
55,1.6046150922775269,1.791031002998352,0.5744276642799377,0.5913127064704895
56,1.611921787261963,1.790328025817871,0.5630373954772949,0.5925126075744629
57,1.6097525358200073,1.7882513999938965,0.5698492527008057,0.5920326113700867
58,1.6022018194198608,1.7957358360290527,0.5717476010322571,0.5884329080581665
59,1.5979537963867188,1.7917636632919312,0.568844199180603,0.5941924452781677
60,1.597104787826538,1.7856806516647339,0.5704075694084167,0.5951523780822754
61,1.5950226783752441,1.789416790008545,0.5708542466163635,0.5941924452781677
62,1.5940219163894653,1.7880035638809204,0.5754327178001404,0.5949124097824097
63,1.5913538932800293,1.7860678434371948,0.5701842308044434,0.5941924452781677
64,1.5886852741241455,1.7834945917129517,0.5690675377845764,0.5874729752540588
65,1.5911413431167603,1.7863086462020874,0.5724176168441772,0.5949124097824097
66,1.5864627361297607,1.784934639930725,0.5730876326560974,0.5903527736663818
67,1.588618278503418,1.7865759134292603,0.5704075694084167,0.5927525758743286
68,1.5820833444595337,1.7847684621810913,0.5729759931564331,0.5934725403785706
69,1.5766314268112183,1.7848780155181885,0.5734226703643799,0.5941924452781677
70,1.574392557144165,1.7801451683044434,0.5778894424438477,0.5932325124740601
71,1.572867512702942,1.7794855833053589,0.5774427652359009,0.593952476978302
72,1.565267562866211,1.7793011665344238,0.5797878503799438,0.5934725403785706
73,1.5597115755081177,1.7772753238677979,0.5790061354637146,0.5949124097824097
74,1.5566978454589844,1.7777732610702515,0.5857062935829163,0.5958723425865173
75,1.5621460676193237,1.7776238918304443,0.5796761512756348,0.5934725403785706
76,1.560747504234314,1.7756577730178833,0.5795645117759705,0.5944324731826782
77,1.5593639612197876,1.775408148765564,0.5807928442955017,0.5958723425865173
78,1.563027262687683,1.7756978273391724,0.580457866191864,0.5949124097824097
79,1.5674002170562744,1.77407705783844,0.579229474067688,0.5953923463821411
80,1.5692442655563354,1.7737066745758057,0.5769960880279541,0.5956323742866516
81,1.5561230182647705,1.7739603519439697,0.5784478187561035,0.5965922474861145
82,1.5618599653244019,1.7744884490966797,0.5812395215034485,0.5949124097824097
83,1.5576382875442505,1.7745963335037231,0.5794528126716614,0.5944324731826782
84,1.558142066001892,1.7747281789779663,0.583249568939209,0.596832275390625
85,1.5622837543487549,1.7749823331832886,0.5793411731719971,0.5970722436904907
86,1.5563725233078003,1.7726430892944336,0.5851479768753052,0.5956323742866516
87,1.5528147220611572,1.7732272148132324,0.5813512206077576,0.5951523780822754
88,1.5550744533538818,1.772750973701477,0.5794528126716614,0.5961123108863831
89,1.5490247011184692,1.7733128070831299,0.5809045433998108,0.5961123108863831
90,1.553065299987793,1.773444652557373,0.5805695056915283,0.5965922474861145
91,1.5522478818893433,1.7736212015151978,0.5839195847511292,0.596832275390625
92,1.5546878576278687,1.7732881307601929,0.5835846066474915,0.5963522791862488
93,1.5490130186080933,1.7724016904830933,0.5819095373153687,0.5963522791862488
94,1.5570987462997437,1.7722152471542358,0.5811278820037842,0.5970722436904907
95,1.5492674112319946,1.7719920873641968,0.5833612680435181,0.5973122119903564
96,1.5488483905792236,1.7724292278289795,0.5824679136276245,0.5977921485900879
97,1.547730803489685,1.7730157375335693,0.5828028917312622,0.5963522791862488
98,1.5544990301132202,1.7728766202926636,0.5813512206077576,0.596832275390625
99,1.546494722366333,1.773501992225647,0.5840312838554382,0.5958723425865173
100,1.5499686002731323,1.7732064723968506,0.5817978978157043,0.5965922474861145
