"Parameter","Category","Fraction","Count"
params_lidar_activation_layer_0,relu,0.8850574712643678,77
params_lidar_activation_layer_0,sigmoid,0.06896551724137931,6
params_lidar_activation_layer_0,tanh,0.04597701149425287,4
params_lidar_activation_layer_1,tanh,0.42857142857142855,6
params_lidar_activation_layer_1,sigmoid,0.2857142857142857,4
params_lidar_activation_layer_1,relu,0.2857142857142857,4
params_lidar_activation_layer_2,relu,0.6,3
params_lidar_activation_layer_2,sigmoid,0.2,1
params_lidar_activation_layer_2,tanh,0.2,1
params_optimizer,AdamW,0.9347826086956522,43
params_optimizer,SGD,0.06521739130434782,3
