Parameter,Category,Fraction,Count
params_conv1d_activation_0,swish,0.7986577181208053,119
params_conv1d_activation_0,relu,0.11409395973154363,17
params_conv1d_activation_0,tanh,0.06040268456375839,9
params_conv1d_activation_0,sigmoid,0.026845637583892617,4
params_conv1d_activation_1,tanh,0.6577181208053692,98
params_conv1d_activation_1,relu,0.2214765100671141,33
params_conv1d_activation_1,swish,0.09395973154362416,14
params_conv1d_activation_1,sigmoid,0.026845637583892617,4
params_conv1d_activation_2,swish,0.6308724832214765,94
params_conv1d_activation_2,tanh,0.2080536912751678,31
params_conv1d_activation_2,relu,0.08053691275167785,12
params_conv1d_activation_2,sigmoid,0.08053691275167785,12
params_conv1d_activation_3,relu,0.7007874015748031,89
params_conv1d_activation_3,swish,0.13385826771653545,17
params_conv1d_activation_3,sigmoid,0.09448818897637795,12
params_conv1d_activation_3,tanh,0.07086614173228346,9
params_conv1d_activation_4,sigmoid,0.6581196581196581,77
params_conv1d_activation_4,swish,0.27350427350427353,32
params_conv1d_activation_4,tanh,0.03418803418803419,4
params_conv1d_activation_4,relu,0.03418803418803419,4
params_conv1d_activation_5,swish,0.691358024691358,56
params_conv1d_activation_5,relu,0.18518518518518517,15
params_conv1d_activation_5,sigmoid,0.07407407407407407,6
params_conv1d_activation_5,tanh,0.04938271604938271,4
params_conv1d_bn_3,True,0.9133858267716536,116
params_conv1d_bn_3,False,0.08661417322834646,11
params_conv1d_bn_4,False,0.8803418803418803,103
params_conv1d_bn_4,True,0.11965811965811966,14
params_conv1d_bn_5,True,0.9135802469135802,74
params_conv1d_bn_5,False,0.08641975308641975,7
params_extra_dense_0_activation_0,tanh,0.5302013422818792,79
params_extra_dense_0_activation_0,relu,0.38926174496644295,58
params_extra_dense_0_activation_0,swish,0.04697986577181208,7
params_extra_dense_0_activation_0,sigmoid,0.03355704697986577,5
params_extra_dense_1_activation_0,swish,0.5,74
params_extra_dense_1_activation_0,sigmoid,0.22297297297297297,33
params_extra_dense_1_activation_0,tanh,0.22297297297297297,33
params_extra_dense_1_activation_0,relu,0.05405405405405406,8
params_optimizer,AdamW,0.6013513513513513,89
params_optimizer,Lion,0.2905405405405405,43
params_optimizer,RMSprop,0.10810810810810811,16
