"Parameter","Mean","Std","Min","25%","Median","75%","Max"
params_batch_size,76.92768079800499,61.23117879689934,32,32,64,64,256
params_extra_decay_factor,0.40486725663716816,0.17849638077531213,0.1,0.30000000000000004,0.4,0.5,0.9
params_extra_dropout_layer_0,0.13679245283018868,0.11989369042773541,0,0.1,0.1,0.2,0.5
params_extra_dropout_layer_1,0.32727272727272727,0.1555050423035156,0.1,0.2,0.4,0.45,0.5
params_extra_layers,1.0707964601769913,0.2567687376682784,1,1,1,1,2
params_extra_units_layer_0,193.06194690265488,62.34675697493876,16,160,224,240,256
params_learning_rate,0.001968563356866942,0.0016792796454605623,0.000010050176844060068,0.0005465990591663109,0.0016451129350930937,0.00290488701790237,0.009672348265008238
params_lidar_filter_decay_factor,0.762064343163539,0.1762259871272224,0.4,0.6000000000000001,0.9,0.9,0.9
params_lidar_filters_layer_0,371.8176943699732,127.3399466862598,128,304,416,480,512
params_lidar_kernel_decay_factor,0.5294906166219839,0.1314411927827657,0.1,0.4,0.5,0.6,0.7
params_lidar_kernel_height_0,2.0227882037533513,1.172739922955733,1,1,2,3,5
params_lidar_kernel_height_1,1.8916323731138547,0.5502733554913674,1,2,2,2,3
params_lidar_kernel_height_2,1.1020408163265305,0.3058388709205983,1,1,1,1,2
params_lidar_kernel_width_0,4.065683646112601,0.9353472608842135,1,4,4,5,5
params_lidar_kernel_width_1,2.0795610425240056,0.6602795149184091,1,2,2,3,3
params_lidar_kernel_width_2,1.0816326530612246,0.2766416675862441,1,1,1,1,2
params_lidar_layers,2.0428954423592494,0.2945303298940912,1,2,2,2,3
params_pool_dim1,1.2855227882037534,0.45196609439947166,1,1,1,2,2
params_pool_dim2,3.941018766756032,1.2036883059589678,2,3,4,5,6
