Parameter,Category,Fraction,Count
params_cnn3d_activation_layer_0,leaky_relu,0.47295864262990456,446
params_cnn3d_activation_layer_0,elu,0.12725344644750794,120
params_cnn3d_activation_layer_0,relu,0.1261930010604454,119
params_cnn3d_activation_layer_0,swish,0.10498409331919406,99
params_cnn3d_activation_layer_0,tanh,0.10180275715800637,96
params_cnn3d_activation_layer_0,sigmoid,0.06680805938494168,63
params_cnn3d_activation_layer_1,elu,0.31919406150583246,301
params_cnn3d_activation_layer_1,sigmoid,0.2608695652173913,246
params_cnn3d_activation_layer_1,relu,0.16118769883351008,152
params_cnn3d_activation_layer_1,tanh,0.12195121951219512,115
params_cnn3d_activation_layer_1,swish,0.09968186638388123,94
params_cnn3d_activation_layer_1,leaky_relu,0.03711558854718982,35
params_cnn3d_activation_layer_2,swish,0.43584305408271473,411
params_cnn3d_activation_layer_2,tanh,0.1951219512195122,184
params_cnn3d_activation_layer_2,sigmoid,0.1325556733828208,125
params_cnn3d_activation_layer_2,leaky_relu,0.09544008483563096,90
params_cnn3d_activation_layer_2,relu,0.07104984093319194,67
params_cnn3d_activation_layer_2,elu,0.06998939554612937,66
params_cnn3d_activation_layer_3,relu,0.35418875927889715,334
params_cnn3d_activation_layer_3,swish,0.3425238600212089,323
params_cnn3d_activation_layer_3,sigmoid,0.13043478260869565,123
params_cnn3d_activation_layer_3,elu,0.0689289501590668,65
params_cnn3d_activation_layer_3,leaky_relu,0.06680805938494168,63
params_cnn3d_activation_layer_3,tanh,0.03711558854718982,35
params_cnn3d_use_batch_norm_layer_1,False,0.6214209968186638,586
params_cnn3d_use_batch_norm_layer_1,True,0.37857900318133614,357
params_cnn3d_use_batch_norm_layer_2,False,0.630965005302227,595
params_cnn3d_use_batch_norm_layer_2,True,0.36903499469777307,348
params_cnn3d_use_batch_norm_layer_3,False,0.8409331919406151,793
params_cnn3d_use_batch_norm_layer_3,True,0.15906680805938495,150
params_dense_1_activation,elu,0.3616666666666667,217
params_dense_1_activation,sigmoid,0.225,135
params_dense_1_activation,leaky_relu,0.22333333333333333,134
params_dense_1_activation,swish,0.09,54
params_dense_1_activation,tanh,0.05,30
params_dense_1_activation,relu,0.05,30
params_dense_2_activation,tanh,0.39473684210526316,60
params_dense_2_activation,elu,0.19736842105263158,30
params_dense_2_activation,leaky_relu,0.10526315789473684,16
params_dense_2_activation,swish,0.10526315789473684,16
params_dense_2_activation,relu,0.09868421052631579,15
params_dense_2_activation,sigmoid,0.09868421052631579,15
params_optimizer,Nadam,0.3761467889908257,328
params_optimizer,SGD,0.1915137614678899,167
params_optimizer,AdamW,0.13761467889908258,120
params_optimizer,Adam,0.10091743119266056,88
params_optimizer,RMSprop,0.09977064220183486,87
params_optimizer,Lion,0.09403669724770643,82
