Parameter,Category,Fraction,Count
params_0_conv1d_activation,swish,0.5757575757575758,57
params_0_conv1d_activation,relu,0.29292929292929293,29
params_0_conv1d_activation,sigmoid,0.09090909090909091,9
params_0_conv1d_activation,tanh,0.04040404040404041,4
params_0_dense_activation,relu,0.8383838383838383,83
params_0_dense_activation,swish,0.09090909090909091,9
params_0_dense_activation,sigmoid,0.04040404040404041,4
params_0_dense_activation,tanh,0.030303030303030304,3
params_1_conv1d_activation,swish,0.6262626262626263,62
params_1_conv1d_activation,sigmoid,0.18181818181818182,18
params_1_conv1d_activation,tanh,0.13131313131313133,13
params_1_conv1d_activation,relu,0.06060606060606061,6
params_1_dense_activation,swish,0.8787878787878788,87
params_1_dense_activation,tanh,0.08080808080808081,8
params_1_dense_activation,sigmoid,0.020202020202020204,2
params_1_dense_activation,relu,0.020202020202020204,2
params_2_conv1d_activation,tanh,0.494949494949495,49
params_2_conv1d_activation,swish,0.45454545454545453,45
params_2_conv1d_activation,relu,0.04040404040404041,4
params_2_conv1d_activation,sigmoid,0.010101010101010102,1
params_3_conv1d_activation,relu,0.7777777777777778,77
params_3_conv1d_activation,tanh,0.13131313131313133,13
params_3_conv1d_activation,swish,0.0707070707070707,7
params_3_conv1d_activation,sigmoid,0.020202020202020204,2
