Parameter,Mean,Std,Min,25%,Median,75%,Max
params_conv1d_0_filters,255.2808988764045,36.73275376530924,64.0,256.0,256.0,256.0,512.0
params_conv1d_0_kernel_size,2.0112359550561796,0.10599978800063597,2.0,2.0,2.0,2.0,3.0
params_conv1d_1_filters,128.7191011235955,78.08285063199986,64.0,128.0,128.0,128.0,512.0
params_conv1d_1_kernel_size,2.0,0.0,2.0,2.0,2.0,2.0,2.0
params_conv1d_2_filters,77.66292134831461,67.86298760608237,64.0,64.0,64.0,64.0,512.0
params_conv1d_2_kernel_size,2.0112359550561796,0.10599978800063597,2.0,2.0,2.0,2.0,3.0
params_conv1d_3_filters,92.76404494382022,91.02822020868908,64.0,64.0,64.0,64.0,512.0
params_conv1d_3_kernel_size,2.0112359550561796,0.10599978800063597,2.0,2.0,2.0,2.0,3.0
params_dense_1_units,296.7415730337079,15.208795369402388,210.0,300.0,300.0,300.0,300.0
params_dense_2_units,202.47191011235955,8.697034353001197,200.0,200.0,200.0,200.0,250.0
params_lr,4.810486489135183e-05,9.804263561262707e-05,2.3045406609838413e-06,2.9310856302964035e-05,3.6252122371417495e-05,4.364461102240045e-05,0.0009517827744306556
params_pool_size_0,2.0112359550561796,0.10599978800063597,2.0,2.0,2.0,2.0,3.0
params_pool_size_1,2.146067415730337,0.35517479044423933,2.0,2.0,2.0,2.0,3.0
params_pool_size_2,2.0112359550561796,0.10599978800063597,2.0,2.0,2.0,2.0,3.0
params_pool_size_3,2.0,0.0,2.0,2.0,2.0,2.0,2.0
