epoch,train_loss,train_top_1_accuracy,val_loss,val_top_1_accuracy
1,"tf.Tensor(1.7563307, shape=(), dtype=float32)","tf.Tensor(0.20737018, shape=(), dtype=float32)",0.00390625,0.27735596895217896
2,"tf.Tensor(1.137269, shape=(), dtype=float32)","tf.Tensor(0.34014517, shape=(), dtype=float32)",0.00390625,0.3698079586029053
3,"tf.Tensor(0.8682429, shape=(), dtype=float32)","tf.Tensor(0.41049692, shape=(), dtype=float32)",0.00390625,0.41045108437538147
4,"tf.Tensor(0.7199881, shape=(), dtype=float32)","tf.Tensor(0.44254607, shape=(), dtype=float32)",0.00390625,0.4452880620956421
5,"tf.Tensor(0.64672637, shape=(), dtype=float32)","tf.Tensor(0.4738135, shape=(), dtype=float32)",0.00390625,0.464046448469162
6,"tf.Tensor(0.60037553, shape=(), dtype=float32)","tf.Tensor(0.493244, shape=(), dtype=float32)",0.00390625,0.4756587743759155
7,"tf.Tensor(0.5672091, shape=(), dtype=float32)","tf.Tensor(0.5088777, shape=(), dtype=float32)",0.00390625,0.48548460006713867
8,"tf.Tensor(0.5461989, shape=(), dtype=float32)","tf.Tensor(0.51937467, shape=(), dtype=float32)",0.00390625,0.49084413051605225
9,"tf.Tensor(0.5282935, shape=(), dtype=float32)","tf.Tensor(0.52774984, shape=(), dtype=float32)",0.00390625,0.4957570433616638
10,"tf.Tensor(0.5145914, shape=(), dtype=float32)","tf.Tensor(0.53322166, shape=(), dtype=float32)",0.00390625,0.4988834261894226
11,"tf.Tensor(0.4991675, shape=(), dtype=float32)","tf.Tensor(0.5400335, shape=(), dtype=float32)",0.00390625,0.5051361918449402
12,"tf.Tensor(0.48886973, shape=(), dtype=float32)","tf.Tensor(0.5439419, shape=(), dtype=float32)",0.00390625,0.5104957818984985
13,"tf.Tensor(0.48001638, shape=(), dtype=float32)","tf.Tensor(0.54896706, shape=(), dtype=float32)",0.00390625,0.5145153999328613
14,"tf.Tensor(0.4722702, shape=(), dtype=float32)","tf.Tensor(0.5530988, shape=(), dtype=float32)",0.00390625,0.5180884599685669
15,"tf.Tensor(0.46424624, shape=(), dtype=float32)","tf.Tensor(0.55711895, shape=(), dtype=float32)",0.00390625,0.5203215479850769
16,"tf.Tensor(0.45778465, shape=(), dtype=float32)","tf.Tensor(0.56035733, shape=(), dtype=float32)",0.00390625,0.5221080780029297
17,"tf.Tensor(0.45168698, shape=(), dtype=float32)","tf.Tensor(0.5630374, shape=(), dtype=float32)",0.00390625,0.529254138469696
18,"tf.Tensor(0.44603276, shape=(), dtype=float32)","tf.Tensor(0.56795084, shape=(), dtype=float32)",0.00390625,0.5323805212974548
19,"tf.Tensor(0.44358113, shape=(), dtype=float32)","tf.Tensor(0.5699609, shape=(), dtype=float32)",0.00390625,0.5355069041252136
20,"tf.Tensor(0.43996665, shape=(), dtype=float32)","tf.Tensor(0.5728643, shape=(), dtype=float32)",0.00390625,0.5319339036941528
21,"tf.Tensor(0.43682313, shape=(), dtype=float32)","tf.Tensor(0.574316, shape=(), dtype=float32)",0.00390625,0.5341670513153076
22,"tf.Tensor(0.43331477, shape=(), dtype=float32)","tf.Tensor(0.57576776, shape=(), dtype=float32)",0.00390625,0.5368468165397644
23,"tf.Tensor(0.42830625, shape=(), dtype=float32)","tf.Tensor(0.57610273, shape=(), dtype=float32)",0.00390625,0.5395265817642212
24,"tf.Tensor(0.42445746, shape=(), dtype=float32)","tf.Tensor(0.57967615, shape=(), dtype=float32)",0.00390625,0.5395265817642212
25,"tf.Tensor(0.4183569, shape=(), dtype=float32)","tf.Tensor(0.5823562, shape=(), dtype=float32)",0.00390625,0.541759729385376
26,"tf.Tensor(0.414659, shape=(), dtype=float32)","tf.Tensor(0.5845896, shape=(), dtype=float32)",0.00390625,0.5390799641609192
27,"tf.Tensor(0.410865, shape=(), dtype=float32)","tf.Tensor(0.5870463, shape=(), dtype=float32)",0.00390625,0.542206346988678
28,"tf.Tensor(0.407067, shape=(), dtype=float32)","tf.Tensor(0.5911781, shape=(), dtype=float32)",0.00390625,0.541759729385376
29,"tf.Tensor(0.40457875, shape=(), dtype=float32)","tf.Tensor(0.5932998, shape=(), dtype=float32)",0.00390625,0.5439928770065308
30,"tf.Tensor(0.40349913, shape=(), dtype=float32)","tf.Tensor(0.5956449, shape=(), dtype=float32)",0.00390625,0.5462259650230408
31,"tf.Tensor(0.40039468, shape=(), dtype=float32)","tf.Tensor(0.59765494, shape=(), dtype=float32)",0.00390625,0.5448861122131348
32,"tf.Tensor(0.39870492, shape=(), dtype=float32)","tf.Tensor(0.6007817, shape=(), dtype=float32)",0.00390625,0.5453327298164368
33,"tf.Tensor(0.39660734, shape=(), dtype=float32)","tf.Tensor(0.60178673, shape=(), dtype=float32)",0.00390625,0.5471192598342896
34,"tf.Tensor(0.39699456, shape=(), dtype=float32)","tf.Tensor(0.60178673, shape=(), dtype=float32)",0.00390625,0.5471192598342896
35,"tf.Tensor(0.398856, shape=(), dtype=float32)","tf.Tensor(0.6025684, shape=(), dtype=float32)",0.00390625,0.5457793474197388
36,"tf.Tensor(0.40497154, shape=(), dtype=float32)","tf.Tensor(0.59944165, shape=(), dtype=float32)",0.00390625,0.5439928770065308
37,"tf.Tensor(0.3538538, shape=(), dtype=float32)","tf.Tensor(0.61887217, shape=(), dtype=float32)",0.00390625,0.5636444687843323
38,"tf.Tensor(0.35188895, shape=(), dtype=float32)","tf.Tensor(0.62512565, shape=(), dtype=float32)",0.00390625,0.5654309988021851
39,"tf.Tensor(0.35010552, shape=(), dtype=float32)","tf.Tensor(0.62802905, shape=(), dtype=float32)",0.00390625,0.5663242340087891
40,"tf.Tensor(0.34847113, shape=(), dtype=float32)","tf.Tensor(0.6292574, shape=(), dtype=float32)",0.00390625,0.5667708516120911
41,"tf.Tensor(0.3470835, shape=(), dtype=float32)","tf.Tensor(0.6310441, shape=(), dtype=float32)",0.00390625,0.5658776164054871
42,"tf.Tensor(0.34557113, shape=(), dtype=float32)","tf.Tensor(0.63204914, shape=(), dtype=float32)",0.00390625,0.5654309988021851
