Parameter,Category,Fraction,Count
params_skip_from_dnn1_to_dnn2,False,0.525,21
params_skip_from_dnn1_to_dnn2,True,0.475,19
params_skip_from_dnn1_to_dnn3,False,0.95,38
params_skip_from_dnn1_to_dnn3,True,0.05,2
params_skip_from_dnn1_to_dnn4,False,0.95,38
params_skip_from_dnn1_to_dnn4,True,0.05,2
params_skip_from_dnn2_to_dnn3,False,0.925,37
params_skip_from_dnn2_to_dnn3,True,0.075,3
params_skip_from_dnn2_to_dnn4,False,0.875,35
params_skip_from_dnn2_to_dnn4,True,0.125,5
params_skip_from_dnn3_to_dnn4,True,0.65,26
params_skip_from_dnn3_to_dnn4,False,0.35,14
params_skip_from_gnn1_to_gnn2,True,0.925,37
params_skip_from_gnn1_to_gnn2,False,0.075,3
params_skip_from_gnn1_to_gnn3,True,0.825,33
params_skip_from_gnn1_to_gnn3,False,0.175,7
params_skip_from_gnn2_to_gnn3,True,0.95,38
params_skip_from_gnn2_to_gnn3,False,0.05,2
