Parameter,Category,Fraction,Count
params_0_conv1d_activation,swish,0.47368421052631576,9
params_0_conv1d_activation,relu,0.3157894736842105,6
params_0_conv1d_activation,tanh,0.15789473684210525,3
params_0_conv1d_activation,sigmoid,0.05263157894736842,1
params_0_dense_activation,swish,0.3684210526315789,7
params_0_dense_activation,relu,0.3157894736842105,6
params_0_dense_activation,tanh,0.15789473684210525,3
params_0_dense_activation,sigmoid,0.15789473684210525,3
params_1_conv1d_activation,sigmoid,0.5789473684210527,11
params_1_conv1d_activation,swish,0.15789473684210525,3
params_1_conv1d_activation,tanh,0.15789473684210525,3
params_1_conv1d_activation,relu,0.10526315789473684,2
params_1_dense_activation,swish,0.631578947368421,12
params_1_dense_activation,tanh,0.21052631578947367,4
params_1_dense_activation,sigmoid,0.10526315789473684,2
params_1_dense_activation,relu,0.05263157894736842,1
params_2_conv1d_activation,tanh,0.47368421052631576,9
params_2_conv1d_activation,swish,0.3684210526315789,7
params_2_conv1d_activation,relu,0.10526315789473684,2
params_2_conv1d_activation,sigmoid,0.05263157894736842,1
params_3_conv1d_activation,relu,0.47368421052631576,9
params_3_conv1d_activation,tanh,0.3157894736842105,6
params_3_conv1d_activation,sigmoid,0.10526315789473684,2
params_3_conv1d_activation,swish,0.10526315789473684,2
