Parameter,Category,Fraction,Count
params_cheb_0_act,relu,0.3636,12
params_cheb_0_act,elu,0.2727,9
params_cheb_0_act,tanh,0.1212,4
params_cheb_0_act,silu,0.1212,4
params_cheb_0_act,none,0.0909,3
params_cheb_0_act,gelu,0.0303,1
params_cheb_1_act,tanh,0.7273,24
params_cheb_1_act,elu,0.0909,3
params_cheb_1_act,gelu,0.0909,3
params_cheb_1_act,silu,0.0606,2
params_cheb_1_act,relu,0.0303,1
params_cheb_2_act,tanh,0.6364,21
params_cheb_2_act,elu,0.2424,8
params_cheb_2_act,silu,0.0606,2
params_cheb_2_act,gelu,0.0303,1
params_cheb_2_act,relu,0.0303,1
params_cheb_3_act,silu,0.4286,3
params_cheb_3_act,none,0.2857,2
params_cheb_3_act,relu,0.1429,1
params_cheb_3_act,gelu,0.1429,1
params_cheb_4_act,none,0.25,1
params_cheb_4_act,elu,0.25,1
params_cheb_4_act,relu,0.25,1
params_cheb_4_act,silu,0.25,1
params_dense_0_act,elu,0.3636,12
params_dense_0_act,gelu,0.3636,12
params_dense_0_act,silu,0.0909,3
params_dense_0_act,none,0.0909,3
params_dense_0_act,relu,0.0909,3
params_dense_1_act,relu,0.4545,15
params_dense_1_act,gelu,0.3636,12
params_dense_1_act,elu,0.0606,2
params_dense_1_act,none,0.0606,2
params_dense_1_act,silu,0.0303,1
params_dense_1_act,tanh,0.0303,1
params_dense_2_act,silu,0.4333,13
params_dense_2_act,elu,0.4,12
params_dense_2_act,gelu,0.0667,2
params_dense_2_act,none,0.0667,2
params_dense_2_act,relu,0.0333,1
params_dense_3_act,none,0.4706,8
params_dense_3_act,relu,0.2353,4
params_dense_3_act,gelu,0.1176,2
params_dense_3_act,tanh,0.1176,2
params_dense_3_act,elu,0.0588,1
