"Parameter","Mean","Std","Min","25%","Median","75%","Max"
params_batch_size,62.45161290322581,8.621054497285195,16,64,64,64,64
params_cnn_filters_layer_0,243.34065934065933,84.17873903569841,32,180,240,288,512
params_cnn_kernel_height,1.2252747252747254,0.8912209523947995,1,1,1,1,7
params_cnn_kernel_width,5.346153846153846,0.9078914545955737,2,5,5.5,6,7
params_learning_rate,0.002055264230693939,0.0006738660598487418,0.000745617390070946,0.0019980019144847953,0.002248702837479714,0.002505353640821639,0.002878588603306477
params_pool_dim1,5.3076923076923075,1.6798599500445583,2,5,5,5,10
params_pool_dim2,4.395604395604396,2.1562148176538614,2,3,3,5,10
