epoch,train_loss,val_loss,train_top_1_accuracy,val_top_1_accuracy
1,2.9881675243377686,2.652843713760376,0.23941932618618011,0.2929879426956177
2,2.649594783782959,2.5036237239837646,0.28531545400619507,0.35908886790275574
3,2.52130126953125,2.4259819984436035,0.3140145242214203,0.3635551631450653
4,2.4291653633117676,2.393882989883423,0.3334450125694275,0.3470299243927002
5,2.3483471870422363,2.3193302154541016,0.3522054851055145,0.37204107642173767
6,2.2649223804473877,2.2652361392974854,0.37498605251312256,0.3872264325618744
7,2.1645052433013916,2.215200185775757,0.39631491899490356,0.4019651710987091
8,2.082756996154785,2.157144069671631,0.41574540734291077,0.4247431755065918
9,2.026155471801758,2.0930283069610596,0.4271356761455536,0.45109423995018005
10,1.9761561155319214,2.0681488513946533,0.44511446356773376,0.44930773973464966
11,1.932372808456421,2.0547373294830322,0.44969290494918823,0.46761947870254517
12,1.8901268243789673,2.029165744781494,0.46487995982170105,0.4649397134780884
13,1.8648542165756226,2.0329232215881348,0.4741485118865967,0.45377400517463684
14,1.8416215181350708,2.007195234298706,0.4715801179409027,0.4859312176704407
15,1.819532036781311,1.9882609844207764,0.4837521016597748,0.4828048348426819
16,1.8014192581176758,1.9839763641357422,0.4838637709617615,0.4984368085861206
17,1.7926654815673828,1.9760558605194092,0.4875488579273224,0.49397051334381104
18,1.76236093044281,1.9806709289550781,0.4986041188240051,0.4975435435771942
19,1.7657052278518677,1.9677444696426392,0.485873818397522,0.5033497214317322
20,1.738420009613037,1.9468914270401,0.4988274574279785,0.5180884599685669
21,1.708172082901001,1.9385031461715698,0.5078727006912231,0.5163019299507141
22,1.708824872970581,1.9311554431915283,0.5051926374435425,0.5171951651573181
23,1.67922842502594,1.9426196813583374,0.5143495202064514,0.5096024870872498
24,1.6550217866897583,1.9421730041503906,0.523283064365387,0.5221080780029297
25,1.6349526643753052,1.9456441402435303,0.5260748267173767,0.5265743732452393
26,1.532187581062317,1.8413317203521729,0.5639307498931885,0.541313111782074
27,1.493910551071167,1.8345284461975098,0.5705192685127258,0.5390799641609192
28,1.4680854082107544,1.82668936252594,0.5813512206077576,0.5377400517463684
29,1.4588779211044312,1.8240774869918823,0.5843662619590759,0.5395265817642212
30,1.448144793510437,1.8199472427368164,0.5859296321868896,0.5355069041252136
31,1.4374927282333374,1.816846489906311,0.5899497270584106,0.5395265817642212
32,1.4368590116500854,1.8160796165466309,0.5882747173309326,0.541313111782074
33,1.420936942100525,1.8154250383377075,0.5946398377418518,0.54265296459198
34,1.4089055061340332,1.814194679260254,0.5959799289703369,0.541313111782074
35,1.4020960330963135,1.811504602432251,0.5968732833862305,0.541759729385376
36,1.3956236839294434,1.8157893419265747,0.5960915684700012,0.543099582195282
37,1.393775463104248,1.8169695138931274,0.6025683879852295,0.541759729385376
38,1.3839303255081177,1.8146553039550781,0.6016750335693359,0.5399731993675232
39,1.3504599332809448,1.7926123142242432,0.6123952865600586,0.543099582195282
40,1.3397841453552246,1.790568470954895,0.6173087954521179,0.543546199798584
41,1.3433103561401367,1.7908248901367188,0.6116136312484741,0.5444394946098328
42,1.3353787660598755,1.790398359298706,0.616638720035553,0.5453327298164368
43,1.340775728225708,1.7913960218429565,0.6144053339958191,0.5453327298164368
44,1.324917197227478,1.7910219430923462,0.6225572228431702,0.543099582195282
45,1.3280731439590454,1.791059136390686,0.6194304823875427,0.5448861122131348
46,1.3191940784454346,1.7902668714523315,0.6213288903236389,0.5439928770065308
47,1.3086025714874268,1.7902812957763672,0.6233389377593994,0.5453327298164368
48,1.3136411905288696,1.7901966571807861,0.6234505772590637,0.5448861122131348
49,1.3145923614501953,1.7897032499313354,0.6227805614471436,0.5462259650230408
50,1.3076127767562866,1.7893590927124023,0.6228922605514526,0.5453327298164368
51,1.319219708442688,1.7889615297317505,0.62188720703125,0.5453327298164368
52,1.310241937637329,1.7892543077468872,0.6204355359077454,0.5466726422309875
53,1.3044594526290894,1.7892769575119019,0.6286990642547607,0.5471192598342896
54,1.309931993484497,1.7893427610397339,0.624790608882904,0.5448861122131348
55,1.3110488653182983,1.7893486022949219,0.6240089535713196,0.5448861122131348
56,1.3071584701538086,1.7896376848220825,0.6245672702789307,0.5453327298164368
57,1.3037391901016235,1.789852261543274,0.6243439316749573,0.5453327298164368
58,1.3096463680267334,1.7898110151290894,0.6253489851951599,0.5453327298164368
59,1.2990834712982178,1.78981351852417,0.6275823712348938,0.5453327298164368
60,1.3111833333969116,1.7898834943771362,0.6241205930709839,0.5453327298164368
61,1.3112283945083618,1.7898764610290527,0.6252372860908508,0.5453327298164368
