epoch,train_loss,val_loss,train_top_1_accuracy,val_top_1_accuracy
1,2.9747281074523926,2.695225238800049,0.24075935781002045,0.28092899918556213
2,2.6207356452941895,2.476828098297119,0.292797327041626,0.33407771587371826
3,2.495190382003784,2.420520782470703,0.3198213279247284,0.3318445682525635
4,2.424914836883545,2.444117784500122,0.33847013115882874,0.3121929466724396
5,2.3649380207061768,2.3299458026885986,0.34249022603034973,0.3617686331272125
6,2.318131923675537,2.2768752574920654,0.35946398973464966,0.3836534023284912
7,2.270735740661621,2.2195024490356445,0.3720826208591461,0.4050915539264679
8,2.2221951484680176,2.2224888801574707,0.3855946362018585,0.39213934540748596
9,2.168590545654297,2.18139910697937,0.40212172269821167,0.4193836450576782
10,2.1274893283843994,2.1573801040649414,0.407481849193573,0.4256364405155182
11,2.0964291095733643,2.12794828414917,0.41775545477867126,0.43635550141334534
12,2.058091878890991,2.0840673446655273,0.42613065242767334,0.44841447472572327
13,2.0055735111236572,2.0531005859375,0.4385259747505188,0.4609200656414032
14,1.9577577114105225,2.0234384536743164,0.450139582157135,0.4622599482536316
15,1.9203230142593384,1.9847538471221924,0.45482969284057617,0.47610539197921753
16,1.8646349906921387,1.9434895515441895,0.47236180305480957,0.4979901611804962
17,1.8357200622558594,1.9210035800933838,0.4789503216743469,0.5109423995018005
18,1.8099087476730347,1.9198119640350342,0.4911222755908966,0.506922721862793
19,1.7876330614089966,1.9169669151306152,0.49614739418029785,0.5127288699150085
20,1.7714790105819702,1.887101650238037,0.49782243371009827,0.5265743732452393
21,1.748214602470398,1.9149912595748901,0.5070909857749939,0.5127288699150085
22,1.7298219203948975,1.9080605506896973,0.5114461183547974,0.5171951651573181
23,1.7233966588974,1.8812726736068726,0.515242874622345,0.5256810784339905
24,1.7072272300720215,1.883046269416809,0.5123394727706909,0.5185350775718689
25,1.6743391752243042,1.8754119873046875,0.5243997573852539,0.530593991279602
26,1.6598429679870605,1.8742690086364746,0.5295365452766418,0.528360903263092
27,1.6492770910263062,1.8670973777770996,0.5252931118011475,0.5355069041252136
28,1.6254308223724365,1.8679089546203613,0.5380234718322754,0.5381866693496704
29,1.613482117652893,1.8766233921051025,0.5356783866882324,0.5355069041252136
30,1.6025846004486084,1.888730764389038,0.5335566997528076,0.5301473736763
31,1.4693320989608765,1.781655192375183,0.5786711573600769,0.5480124950408936
32,1.4208898544311523,1.774894118309021,0.5897263884544373,0.5538186430931091
33,1.4054574966430664,1.7724896669387817,0.6004467010498047,0.5551585555076599
34,1.3891273736953735,1.7683793306350708,0.6004467010498047,0.5506922602653503
35,1.3836548328399658,1.7649341821670532,0.6000000238418579,0.5556051731109619
36,1.3856924772262573,1.7670447826385498,0.6004467010498047,0.5551585555076599
37,1.369202733039856,1.766237735748291,0.6033501029014587,0.5542653203010559
38,1.359962821006775,1.764825463294983,0.6064768433570862,0.5564984083175659
39,1.3480032682418823,1.765257716178894,0.6119486093521118,0.5542653203010559
40,1.3424866199493408,1.764975905418396,0.609826922416687,0.5564984083175659
41,1.3344630002975464,1.7653824090957642,0.6175321340560913,0.5578383207321167
42,1.3009058237075806,1.7481633424758911,0.6250139474868774,0.5564984083175659
43,1.293508768081665,1.7460341453552246,0.6269123554229736,0.5547119379043579
44,1.2862982749938965,1.7439618110656738,0.6320491433143616,0.5564984083175659
45,1.2825927734375,1.7440658807754517,0.6293690800666809,0.5556051731109619
46,1.2817585468292236,1.7435963153839111,0.6283640265464783,0.5564984083175659
47,1.2722479104995728,1.7418158054351807,0.6350641846656799,0.5542653203010559
48,1.2780436277389526,1.7408978939056396,0.632272481918335,0.5564984083175659
49,1.2723362445831299,1.7411220073699951,0.6281406879425049,0.5551585555076599
50,1.2741127014160156,1.7420856952667236,0.6329424977302551,0.5556051731109619
51,1.2684741020202637,1.7412314414978027,0.6307091116905212,0.5556051731109619
52,1.2581223249435425,1.7398821115493774,0.6377442479133606,0.5551585555076599
53,1.2599586248397827,1.739470362663269,0.6329424977302551,0.5560517907142639
54,1.2553362846374512,1.739524006843567,0.6387493014335632,0.5560517907142639
55,1.2546967267990112,1.7393004894256592,0.6395310163497925,0.5564984083175659
56,1.2477267980575562,1.7390358448028564,0.6395310163497925,0.5556051731109619
57,1.2587045431137085,1.739214301109314,0.6350641846656799,0.5569450855255127
58,1.256999135017395,1.7394719123840332,0.6349525451660156,0.5564984083175659
59,1.2540732622146606,1.7392480373382568,0.63919597864151,0.5573917031288147
60,1.2446610927581787,1.7391725778579712,0.6400893330574036,0.5578383207321167
61,1.2471829652786255,1.7391375303268433,0.6388610005378723,0.5578383207321167
62,1.251639723777771,1.7390947341918945,0.6425460577011108,0.5578383207321167
63,1.25367271900177,1.739096760749817,0.640312671661377,0.5573917031288147
64,1.2554295063018799,1.7390542030334473,0.6385259628295898,0.5573917031288147
65,1.2582088708877563,1.739016056060791,0.6376326084136963,0.5578383207321167
66,1.2538853883743286,1.7390005588531494,0.6394193172454834,0.5578383207321167
67,1.2447556257247925,1.7389990091323853,0.645561158657074,0.5573917031288147
68,1.2512280941009521,1.739007830619812,0.6418760418891907,0.5573917031288147
69,1.2565301656723022,1.7390135526657104,0.635175883769989,0.5573917031288147
70,1.2513155937194824,1.739013910293579,0.636850893497467,0.5573917031288147
71,1.254727840423584,1.7390118837356567,0.6399776935577393,0.5573917031288147
72,1.2516450881958008,1.7390106916427612,0.6380792856216431,0.5573917031288147
73,1.2538913488388062,1.7390122413635254,0.6397543549537659,0.5573917031288147
