epoch,train_loss,val_loss,train_top_1_accuracy,val_top_1_accuracy
1,2.9803593158721924,2.787044048309326,0.2340591847896576,0.2483251392841339
2,2.6351311206817627,2.4929566383361816,0.2862088084220886,0.33631086349487305
3,2.509530782699585,2.4084367752075195,0.31245115399360657,0.3662349283695221
4,2.4125304222106934,2.365229606628418,0.33992183208465576,0.3845466673374176
5,2.3500030040740967,2.368835210800171,0.3524288237094879,0.3675748109817505
6,2.273810386657715,2.289213180541992,0.37755444645881653,0.39347922801971436
7,2.212826728820801,2.2409911155700684,0.39162477850914,0.39526575803756714
8,2.152242660522461,2.178133726119995,0.40491345524787903,0.422063410282135
9,2.0993223190307617,2.119631052017212,0.41630375385284424,0.4417150616645813
10,2.0216469764709473,2.0784716606140137,0.43160244822502136,0.44975435733795166
11,1.9700692892074585,2.029054880142212,0.4438861012458801,0.4591335356235504
12,1.9317047595977783,2.018512487411499,0.4484645426273346,0.47253239154815674
13,1.8966045379638672,2.019071340560913,0.4575097858905792,0.46985262632369995
14,1.8695389032363892,2.011070728302002,0.4643216133117676,0.46940597891807556
15,1.8350932598114014,1.98749577999115,0.4759352207183838,0.4778919219970703
16,1.8015445470809937,1.9703282117843628,0.48620882630348206,0.48905760049819946
17,1.780358076095581,1.9627898931503296,0.4907872676849365,0.5002233386039734
18,1.7568413019180298,1.9431794881820679,0.4934673309326172,0.5024564266204834
19,1.7309761047363281,1.9711122512817383,0.5005025267601013,0.49218401312828064
20,1.719029426574707,1.9529895782470703,0.5077610015869141,0.505582869052887
21,1.6895133256912231,1.9644367694854736,0.514126181602478,0.5033497214317322
22,1.555130958557129,1.8127470016479492,0.5557789206504822,0.5475658774375916
23,1.5095536708831787,1.8062667846679688,0.5657174587249756,0.5439928770065308
24,1.4924412965774536,1.803904414176941,0.5715242624282837,0.5462259650230408
25,1.4798903465270996,1.7996643781661987,0.5733109712600708,0.5520321726799011
26,1.4821197986602783,1.7963902950286865,0.5729759931564331,0.5511388778686523
27,1.4606146812438965,1.793136477470398,0.5758793950080872,0.5547119379043579
28,1.449345350265503,1.7905223369598389,0.5833612680435181,0.5551585555076599
29,1.4400218725204468,1.7926573753356934,0.5858179926872253,0.5533720254898071
30,1.4286129474639893,1.7939246892929077,0.5887213945388794,0.5515855550765991
31,1.429068922996521,1.7967872619628906,0.5852596163749695,0.5524787902832031
32,1.3897998332977295,1.764447569847107,0.5979899764060974,0.5600714683532715
33,1.3808002471923828,1.763187289237976,0.6021217107772827,0.5600714683532715
34,1.3775994777679443,1.7629833221435547,0.6030150651931763,0.5569450855255127
35,1.3714579343795776,1.7618093490600586,0.6050251126289368,0.5582849383354187
36,1.3740466833114624,1.7613749504089355,0.6039084196090698,0.5591782331466675
37,1.3668791055679321,1.760596513748169,0.6131770014762878,0.5587315559387207
38,1.3652393817901611,1.761086344718933,0.605806827545166,0.5596248507499695
39,1.3689295053482056,1.7602132558822632,0.6083751916885376,0.5582849383354187
40,1.3643279075622559,1.758985161781311,0.6121719479560852,0.5573917031288147
41,1.3639318943023682,1.759507179260254,0.6080402135848999,0.5600714683532715
42,1.360926866531372,1.7596659660339355,0.6073701977729797,0.5596248507499695
43,1.3515549898147583,1.7597018480300903,0.6102735996246338,0.5605180859565735
44,1.3457962274551392,1.757982611656189,0.6168620586395264,0.5636444687843323
45,1.3432409763336182,1.7580361366271973,0.6106085777282715,0.564537763595581
46,1.3420811891555786,1.7574468851089478,0.6139586567878723,0.5627512335777283
47,1.3369656801223755,1.7574974298477173,0.6128419637680054,0.5627512335777283
48,1.3440587520599365,1.7573657035827637,0.6121719479560852,0.5631978511810303
49,1.3370262384414673,1.7573944330215454,0.6154103875160217,0.5631978511810303
50,1.3350622653961182,1.757644772529602,0.6164153814315796,0.5618579983711243
51,1.3376452922821045,1.757557988166809,0.6140703558921814,0.5614113211631775
52,1.335561990737915,1.7574154138565063,0.6129536628723145,0.5623046159744263
53,1.335384726524353,1.7574106454849243,0.6161920428276062,0.5623046159744263
54,1.3330265283584595,1.7574102878570557,0.6184254884719849,0.5623046159744263
55,1.3350622653961182,1.757395625114441,0.615522027015686,0.5627512335777283
56,1.3257155418395996,1.7573843002319336,0.6161920428276062,0.5627512335777283
57,1.3377240896224976,1.7573741674423218,0.6150753498077393,0.5627512335777283
58,1.3305903673171997,1.757372498512268,0.6209938526153564,0.5627512335777283
