epoch,train_loss,val_loss,train_top_1_accuracy,val_top_1_accuracy
1,2.998279333114624,2.673752784729004,0.23662757873535156,0.2889682948589325
2,2.6305253505706787,2.4384684562683105,0.2901172637939453,0.37338095903396606
3,2.473376750946045,2.3531222343444824,0.3258514702320099,0.4229566752910614
4,2.3819563388824463,2.325371742248535,0.3532105088233948,0.41536399722099304
5,2.298478603363037,2.2521023750305176,0.37744277715682983,0.4184904098510742
6,2.2300868034362793,2.2230265140533447,0.39620324969291687,0.4225100576877594
7,2.1716132164001465,2.143178701400757,0.41842547059059143,0.4622599482536316
8,2.1150460243225098,2.1169638633728027,0.42780569195747375,0.4613666832447052
9,2.0671613216400146,2.0450382232666016,0.43986600637435913,0.48727110028266907
10,2.0162124633789062,1.988659381866455,0.45293131470680237,0.5029031038284302
11,1.9795180559158325,1.9627352952957153,0.45315465331077576,0.5002233386039734
12,1.93291175365448,1.917972207069397,0.47113344073295593,0.5029031038284302
13,1.8942912817001343,1.8769999742507935,0.4760468900203705,0.530593991279602
14,1.8423755168914795,1.8584591150283813,0.4838637709617615,0.5234479904174805
15,1.81034255027771,1.855674147605896,0.5022892355918884,0.506922721862793
16,1.8050175905227661,1.8448855876922607,0.49793410301208496,0.5310406684875488
17,1.770115852355957,1.8328965902328491,0.5061976313591003,0.5314872860908508
18,1.757673978805542,1.819286823272705,0.5064209699630737,0.5270209908485413
19,1.7263197898864746,1.8104363679885864,0.5185929536819458,0.528807520866394
20,1.70314621925354,1.7955788373947144,0.5217196941375732,0.5395265817642212
21,1.6780470609664917,1.8042460680007935,0.5287548899650574,0.5332737565040588
22,1.6764928102493286,1.7899725437164307,0.5329983234405518,0.5359535217285156
23,1.6553244590759277,1.7924692630767822,0.534896731376648,0.5390799641609192
24,1.6208592653274536,1.771880030632019,0.5448352694511414,0.541759729385376
25,1.5926249027252197,1.7797338962554932,0.5534338355064392,0.5444394946098328
26,1.584914207458496,1.8108423948287964,0.5463986396789551,0.5337204337120056
27,1.5777467489242554,1.8059272766113281,0.5519821047782898,0.528360903263092
28,1.4617621898651123,1.7019904851913452,0.5887213945388794,0.5703439116477966
29,1.40415620803833,1.704672932624817,0.6008933782577515,0.5649843811988831
30,1.396748423576355,1.6986186504364014,0.6025683879852295,0.5698972940444946
31,1.383597731590271,1.6979514360427856,0.6048017740249634,0.5721304416656494
32,1.3742727041244507,1.6970113515853882,0.6118369698524475,0.5672175288200378
33,1.364762783050537,1.6943693161010742,0.6088218688964844,0.5694506764411926
34,1.3471699953079224,1.6908957958221436,0.6180904507637024,0.5698972940444946
35,1.3445868492126465,1.6987977027893066,0.6137353181838989,0.5627512335777283
36,1.3382692337036133,1.7003469467163086,0.6203238368034363,0.5712371468544006
37,1.3255672454833984,1.6964713335037231,0.6215522289276123,0.5685573816299438
38,1.3031682968139648,1.6746381521224976,0.6272473335266113,0.5757034420967102
39,1.2858011722564697,1.673385500907898,0.6313791275024414,0.577489972114563
40,1.2844375371932983,1.6724894046783447,0.6352875232696533,0.577936589717865
41,1.2872469425201416,1.6729849576950073,0.6335008144378662,0.577489972114563
42,1.2714784145355225,1.674970030784607,0.6355108618736267,0.577489972114563
43,1.283038854598999,1.674728274345398,0.6385259628295898,0.5761500597000122
44,1.2705440521240234,1.6727350950241089,0.6397543549537659,0.5734702944755554
45,1.262250542640686,1.6715515851974487,0.6393076777458191,0.5730236768722534
46,1.264614462852478,1.671692132949829,0.6399776935577393,0.5748102068901062
47,1.2617173194885254,1.6715259552001953,0.641541063785553,0.5739169120788574
48,1.2632185220718384,1.6711499691009521,0.6424344182014465,0.5743635296821594
49,1.2601912021636963,1.671510934829712,0.6414293646812439,0.5748102068901062
50,1.257173776626587,1.6716506481170654,0.6410943865776062,0.5748102068901062
51,1.255116581916809,1.6711304187774658,0.640424370765686,0.5748102068901062
52,1.263279914855957,1.671045184135437,0.6396426558494568,0.5752568244934082
53,1.2520625591278076,1.6709723472595215,0.6460078358650208,0.5757034420967102
54,1.2633025646209717,1.6708675622940063,0.637967586517334,0.5757034420967102
55,1.2545459270477295,1.670737624168396,0.6424344182014465,0.5757034420967102
56,1.256862998008728,1.6707020998001099,0.6383026242256165,0.5752568244934082
57,1.2563389539718628,1.670663833618164,0.6420993804931641,0.5748102068901062
58,1.2565162181854248,1.6708309650421143,0.6450027823448181,0.5752568244934082
59,1.256043791770935,1.6708436012268066,0.6422110795974731,0.5752568244934082
60,1.2434277534484863,1.6708245277404785,0.645561158657074,0.5752568244934082
61,1.2493760585784912,1.6707980632781982,0.6394193172454834,0.5752568244934082
62,1.256048321723938,1.6707762479782104,0.6435511112213135,0.5752568244934082
63,1.2601786851882935,1.6707781553268433,0.6409826874732971,0.5752568244934082
64,1.2519277334213257,1.670780897140503,0.6420993804931641,0.5752568244934082
65,1.259504795074463,1.6707764863967896,0.6358458995819092,0.5752568244934082
66,1.2529332637786865,1.670775055885315,0.6410943865776062,0.5752568244934082
67,1.2567956447601318,1.6707819700241089,0.6397543549537659,0.5748102068901062
