Parameter,Category,Fraction,Count
params_conv1d_activation_0,relu,0.5,9
params_conv1d_activation_0,tanh,0.2222222222222222,4
params_conv1d_activation_0,sigmoid,0.16666666666666666,3
params_conv1d_activation_0,swish,0.1111111111111111,2
params_conv1d_activation_1,swish,0.6666666666666666,12
params_conv1d_activation_1,relu,0.2222222222222222,4
params_conv1d_activation_1,sigmoid,0.1111111111111111,2
params_conv1d_activation_2,tanh,0.6111111111111112,11
params_conv1d_activation_2,relu,0.2222222222222222,4
params_conv1d_activation_2,sigmoid,0.16666666666666666,3
params_conv1d_activation_3,swish,0.4444444444444444,4
params_conv1d_activation_3,sigmoid,0.2222222222222222,2
params_conv1d_activation_3,tanh,0.2222222222222222,2
params_conv1d_activation_3,relu,0.1111111111111111,1
params_conv1d_activation_4,relu,0.5,3
params_conv1d_activation_4,swish,0.3333333333333333,2
params_conv1d_activation_4,tanh,0.16666666666666666,1
params_conv1d_activation_5,relu,0.5,1
params_conv1d_activation_5,sigmoid,0.5,1
params_conv1d_bn_3,True,0.5555555555555556,5
params_conv1d_bn_3,False,0.4444444444444444,4
params_conv1d_bn_4,True,0.6666666666666666,4
params_conv1d_bn_4,False,0.3333333333333333,2
params_conv1d_bn_5,False,0.5,1
params_conv1d_bn_5,True,0.5,1
params_extra_dense_0_activation_0,sigmoid,0.5555555555555556,10
params_extra_dense_0_activation_0,relu,0.3333333333333333,6
params_extra_dense_0_activation_0,tanh,0.05555555555555555,1
params_extra_dense_0_activation_0,swish,0.05555555555555555,1
params_extra_dense_1_activation_0,swish,0.5555555555555556,10
params_extra_dense_1_activation_0,sigmoid,0.2222222222222222,4
params_extra_dense_1_activation_0,tanh,0.16666666666666666,3
params_extra_dense_1_activation_0,relu,0.05555555555555555,1
params_optimizer,Lion,0.6111111111111112,11
params_optimizer,RMSprop,0.3333333333333333,6
params_optimizer,AdamW,0.05555555555555555,1
