Parameter,Mean,Std,Min,25%,Median,75%,Max
params_conv1d_filters_0,490.6666666666667,21.951818898241132,448.0,480.0,480.0,512.0,512.0
params_conv1d_filters_1,320.0,109.20892012694804,32.0,320.0,352.0,384.0,416.0
params_conv1d_filters_2,391.1111111111111,43.28957066204948,352.0,352.0,384.0,432.0,480.0
params_conv1d_filters_3,,,,,,,
params_conv1d_filters_4,,,,,,,
params_conv1d_filters_5,,,,,,,
params_conv1d_kernel_size_0,4.944444444444445,0.23570226039551584,4.0,5.0,5.0,5.0,5.0
params_conv1d_kernel_size_1,3.7222222222222223,0.46088859896247675,3.0,3.25,4.0,4.0,4.0
params_conv1d_kernel_size_2,2.0,0.0,2.0,2.0,2.0,2.0,2.0
params_conv1d_kernel_size_3,,,,,,,
params_conv1d_kernel_size_4,,,,,,,
params_conv1d_kernel_size_5,,,,,,,
params_conv1d_pool_size_0,12.61111111111111,0.6076849889141857,11.0,12.0,13.0,13.0,13.0
params_conv1d_pool_size_1,11.055555555555555,0.9983646759294875,9.0,11.0,11.0,11.0,13.0
params_conv1d_pool_size_2,11.277777777777779,1.0740552924509195,10.0,10.25,11.0,12.0,13.0
params_conv1d_pool_size_3,,,,,,,
params_conv1d_pool_size_4,,,,,,,
params_conv1d_pool_size_5,,,,,,,
params_extra_dense_0_dropout_0,0.30000000000000004,0.0,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.30000000000000004
params_extra_dense_0_units_0,250.0,0.0,250.0,250.0,250.0,250.0,250.0
params_extra_dense_1_dropout_0,0.10000000000000002,1.4280125843688834e-17,0.1,0.1,0.1,0.1,0.1
params_extra_dense_1_units_0,200.0,0.0,200.0,200.0,200.0,200.0,200.0
params_lr,0.0003193679855518219,6.559046746462125e-05,0.0001962131755187416,0.0002878996770143388,0.00030889079544390587,0.0003396886075429297,0.0004777218936210796
params_num_layers,3.0,0.0,3.0,3.0,3.0,3.0,3.0
