"Parameter","Mean","Std","Min","25%","Median","75%","Max"
params_batch_size,72.42857142857143,97.71760486774656,32,32,32,64,512
params_learning_rate,0.0031148849403132015,0.0027139874659874745,0.000010778617483875774,0.0004744905921628853,0.0025740277242801753,0.0049834181056635125,0.009967684795105444
params_lidar_filter_decay_factor,0.6926931106471815,0.1681196387414143,0.1,0.6,0.7000000000000001,0.8,0.9
params_lidar_filters_layer_0,179.9582463465553,50.88736440067091,16,144,192,224,256
params_lidar_kernel_decay_factor,0.4459290187891441,0.20672882194724715,0.1,0.30000000000000004,0.4,0.6,0.9
params_lidar_kernel_height_0,3.5918580375782883,0.8019154789726898,1,3,4,4,5
params_lidar_kernel_height_1,1.9826388888888888,0.9387388575442958,1,1,2,3,4
params_lidar_kernel_height_2,1.2391304347826086,0.5998088563188195,1,1,1,1,4
params_lidar_kernel_height_3,1.1176470588235294,0.3819454842528924,1,1,1,1,3
params_lidar_kernel_height_4,1.263157894736842,0.5619514869490164,1,1,1,1,3
params_lidar_kernel_width_0,1.510438413361169,0.9387710768108608,1,1,1,2,5
params_lidar_kernel_width_1,2.0277777777777777,0.9440401311705715,1,1,2,3,4
params_lidar_kernel_width_2,1.2282608695652173,0.5949099270554541,1,1,1,1,4
params_lidar_kernel_width_3,1.0980392156862746,0.30032661958503204,1,1,1,1,2
params_lidar_kernel_width_4,1.263157894736842,0.5619514869490164,1,1,1,1,3
params_lidar_layers,1.4697286012526096,0.8797157619211702,1,1,1,2,5
params_pool_dim1,1.9112734864300627,0.28449711144883855,1,2,2,2,2
params_pool_dim2,3.223382045929019,1.142050916049599,1,2,4,4,4
