"Parameter","Category","Fraction","Count"
params_lidar_activation_layer_0,relu,0.8736951983298539,837
params_lidar_activation_layer_0,tanh,0.07933194154488518,76
params_lidar_activation_layer_0,sigmoid,0.04697286012526096,45
params_lidar_activation_layer_1,tanh,0.3958333333333333,114
params_lidar_activation_layer_1,relu,0.3854166666666667,111
params_lidar_activation_layer_1,sigmoid,0.21875,63
params_lidar_activation_layer_2,relu,0.4782608695652174,44
params_lidar_activation_layer_2,tanh,0.2826086956521739,26
params_lidar_activation_layer_2,sigmoid,0.2391304347826087,22
params_lidar_activation_layer_3,tanh,0.47058823529411764,24
params_lidar_activation_layer_3,relu,0.27450980392156865,14
params_lidar_activation_layer_3,sigmoid,0.2549019607843137,13
params_lidar_activation_layer_4,relu,0.3684210526315789,7
params_lidar_activation_layer_4,sigmoid,0.3684210526315789,7
params_lidar_activation_layer_4,tanh,0.2631578947368421,5
params_optimizer,AdamW,0.9330357142857143,209
params_optimizer,SGD,0.06696428571428571,15
