Parameter,Category,Fraction,Count
params_cnn3d_activation_layer_0,leaky_relu,0.6578947368421053,25
params_cnn3d_activation_layer_0,tanh,0.18421052631578946,7
params_cnn3d_activation_layer_0,elu,0.15789473684210525,6
params_cnn3d_activation_layer_1,tanh,1.0,1
params_cnn3d_use_batch_norm_layer_1,True,1.0,1
params_dense_1_activation,tanh,0.34210526315789475,13
params_dense_1_activation,sigmoid,0.2894736842105263,11
params_dense_1_activation,leaky_relu,0.2631578947368421,10
params_dense_1_activation,swish,0.05263157894736842,2
params_dense_1_activation,relu,0.02631578947368421,1
params_dense_1_activation,elu,0.02631578947368421,1
params_dense_2_activation,sigmoid,1.0,1
params_optimizer,RMSprop,0.42105263157894735,16
params_optimizer,Nadam,0.2894736842105263,11
params_optimizer,Adam,0.15789473684210525,6
params_optimizer,AdamW,0.13157894736842105,5
