Parameter,Category,Fraction,Count
params_conv1d_0_act,tanh,0.8780487804878049,72
params_conv1d_0_act,swish,0.08536585365853659,7
params_conv1d_0_act,sigmoid,0.036585365853658534,3
params_conv1d_1_act,tanh,0.7317073170731707,60
params_conv1d_1_act,sigmoid,0.17073170731707318,14
params_conv1d_1_act,swish,0.0975609756097561,8
params_conv1d_2_act,swish,0.8414634146341463,69
params_conv1d_2_act,tanh,0.10975609756097561,9
params_conv1d_2_act,sigmoid,0.04878048780487805,4
params_conv1d_3_act,sigmoid,0.8658536585365854,71
params_conv1d_3_act,tanh,0.0975609756097561,8
params_conv1d_3_act,swish,0.036585365853658534,3
params_conv1d_4_act,swish,0.9012345679012346,73
params_conv1d_4_act,sigmoid,0.07407407407407407,6
params_conv1d_4_act,tanh,0.024691358024691357,2
params_conv1d_5_act,swish,0.810126582278481,64
params_conv1d_5_act,tanh,0.1518987341772152,12
params_conv1d_5_act,sigmoid,0.0379746835443038,3
params_conv1d_6_act,tanh,0.9615384615384616,75
params_conv1d_6_act,swish,0.02564102564102564,2
params_conv1d_6_act,sigmoid,0.01282051282051282,1
params_conv1d_7_act,swish,0.4,2
params_conv1d_7_act,tanh,0.4,2
params_conv1d_7_act,sigmoid,0.2,1
params_dense_0_act,swish,0.8701298701298701,67
params_dense_0_act,tanh,0.11688311688311688,9
params_dense_0_act,sigmoid,0.012987012987012988,1
params_dense_1_act,swish,0.8571428571428571,66
params_dense_1_act,tanh,0.11688311688311688,9
params_dense_1_act,sigmoid,0.025974025974025976,2
params_dense_conv1x1_0_act,swish,0.6,3
params_dense_conv1x1_0_act,sigmoid,0.2,1
params_dense_conv1x1_0_act,tanh,0.2,1
params_dense_conv1x1_1_act,sigmoid,0.6,3
params_dense_conv1x1_1_act,swish,0.2,1
params_dense_conv1x1_1_act,tanh,0.2,1
params_dense_layer_type,dense,0.9390243902439024,77
params_dense_layer_type,conv1x1,0.06097560975609756,5
params_output_strategy,flatten,0.8961038961038961,69
params_output_strategy,global_average_pooling,0.1038961038961039,8
