Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,64.0,0.0,64.0,64.0,64.0,64.0,64.0
params_conv1d_0_filters,171.73333333333332,118.12287005224063,64.0,128.0,128.0,128.0,512.0
params_conv1d_0_kernel_size,2.1333333333333333,0.5357290823891439,2.0,2.0,2.0,2.0,5.0
params_conv1d_1_filters,77.86666666666666,44.23338208181102,64.0,64.0,64.0,64.0,256.0
params_conv1d_1_kernel_size,4.983333333333333,0.22486656432518473,4.0,5.0,5.0,5.0,6.0
params_conv1d_2_filters,247.46666666666667,38.121779293432446,64.0,256.0,256.0,256.0,256.0
params_conv1d_2_kernel_size,4.983333333333333,0.43146053364171716,2.0,5.0,5.0,5.0,6.0
params_conv1d_3_filters,250.66666666666666,29.556419284208886,64.0,256.0,256.0,256.0,256.0
params_conv1d_3_kernel_size,3.066666666666667,0.4061671471357936,3.0,3.0,3.0,3.0,6.0
params_dense_2_units,246.16666666666666,9.93054979389558,230.0,240.0,250.0,250.0,280.0
params_lr,6.977369105434757e-05,0.00013154988192368034,1.023512351311135e-06,3.7886249297294664e-05,4.707371065813523e-05,5.6843083602755616e-05,0.0008572411252065252
params_pool_size_0,3.9833333333333334,0.2906256644485449,2.0,4.0,4.0,4.0,5.0
params_pool_size_1,2.05,0.3872983346207417,2.0,2.0,2.0,2.0,5.0
params_pool_size_2,3.966666666666667,0.31711980662111355,2.0,4.0,4.0,4.0,5.0
params_pool_size_3,5.0,0.0,5.0,5.0,5.0,5.0,5.0
