Parameter,Category,Fraction,Count
params_skip_from_dnn1_to_dnn2,True,0.9375,30
params_skip_from_dnn1_to_dnn2,False,0.0625,2
params_skip_from_dnn1_to_dnn3,False,0.9375,30
params_skip_from_dnn1_to_dnn3,True,0.0625,2
params_skip_from_dnn1_to_dnn4,False,0.875,28
params_skip_from_dnn1_to_dnn4,True,0.125,4
params_skip_from_dnn2_to_dnn3,False,0.625,20
params_skip_from_dnn2_to_dnn3,True,0.375,12
params_skip_from_dnn2_to_dnn4,False,0.8438,27
params_skip_from_dnn2_to_dnn4,True,0.1562,5
params_skip_from_dnn3_to_dnn4,False,0.9375,30
params_skip_from_dnn3_to_dnn4,True,0.0625,2
params_skip_from_gnn1_to_gnn2,True,0.8438,27
params_skip_from_gnn1_to_gnn2,False,0.1562,5
params_skip_from_gnn1_to_gnn3,True,0.9062,29
params_skip_from_gnn1_to_gnn3,False,0.0938,3
params_skip_from_gnn2_to_gnn3,True,0.9062,29
params_skip_from_gnn2_to_gnn3,False,0.0938,3
