epoch,train_loss,val_loss,train_accuracy,val_accuracy
1,2.7946197986602783,4.177786350250244,0.3345007300376892,0.07385291904211044
2,2.2254767417907715,3.6120336055755615,0.4270833432674408,0.129478320479393
3,1.876574158668518,2.1155152320861816,0.5213721394538879,0.5043997764587402
4,1.647082805633545,1.6888020038604736,0.5799209475517273,0.5807667970657349
5,1.4876880645751953,1.5731738805770874,0.6170079112052917,0.6030797958374023
6,1.3571642637252808,1.5247745513916016,0.6492456793785095,0.623821496963501
7,1.258986473083496,1.4990198612213135,0.6672054529190063,0.622564435005188
8,1.1745010614395142,1.4663293361663818,0.6849856376647949,0.626335620880127
9,1.08662748336792,1.4540026187896729,0.7059985399246216,0.6304211020469666
10,1.0138037204742432,1.4354795217514038,0.7188398241996765,0.6288498044013977
11,0.9427034854888916,1.4270586967468262,0.7354525923728943,0.6332495212554932
12,0.8640955090522766,1.4211242198944092,0.7553879022598267,0.6351351141929626
13,0.7889569401741028,1.4173377752304077,0.7757722735404968,0.6275926828384399
14,0.7242966294288635,1.4120573997497559,0.795707643032074,0.6345065832138062
15,0.6553733348846436,1.411773681640625,0.8185165524482727,0.6401634216308594
16,0.6001907587051392,1.4085173606872559,0.8378232717514038,0.6341923475265503
17,0.5407227277755737,1.4073435068130493,0.8591954112052917,0.6401634216308594
18,0.4829902946949005,1.4143975973129272,0.8796695470809937,0.6370207667350769
19,0.43297821283340454,1.4275689125061035,0.9013110399246216,0.6313639283180237
20,0.38279956579208374,1.4331923723220825,0.9243893623352051,0.6382778286933899
21,0.3373866081237793,1.4468166828155518,0.9343570470809937,0.6367064714431763
22,0.2970903515815735,1.4487918615341187,0.9490840435028076,0.6379635334014893
