Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,67.55555555555556,14.689105134428297,64.0,64.0,64.0,64.0,128.0
params_conv1d_0_filters,159.23809523809524,90.41625110172231,64.0,128.0,128.0,128.0,512.0
params_conv1d_0_kernel_size,3.0,0.827803699039468,2.0,3.0,3.0,3.0,6.0
params_conv1d_1_filters,308.3174603174603,213.8953704377903,64.0,64.0,512.0,512.0,512.0
params_conv1d_1_kernel_size,3.4007936507936507,0.6201138607370844,2.0,3.0,3.0,4.0,6.0
params_conv1d_2_filters,161.77777777777777,101.94044733573706,64.0,64.0,128.0,256.0,512.0
params_conv1d_2_kernel_size,4.630952380952381,0.6519311534196607,2.0,4.0,5.0,5.0,6.0
params_conv1d_3_filters,247.36507936507937,74.42299725696894,64.0,256.0,256.0,256.0,512.0
params_conv1d_3_kernel_size,3.0357142857142856,0.4581209300697946,2.0,3.0,3.0,3.0,6.0
params_dense_2_units,240.47619047619048,14.495892692470582,200.0,230.0,240.0,250.0,300.0
params_lr,5.163148632795228e-05,7.365484887398578e-05,1.1824764441378993e-06,3.288956227466184e-05,4.042497916445756e-05,5.028235395276543e-05,0.0009431381032619765
params_pool_size_0,2.130952380952381,0.5076254047112424,2.0,2.0,2.0,2.0,5.0
params_pool_size_1,4.503968253968254,0.8585079982457469,2.0,4.0,5.0,5.0,5.0
params_pool_size_2,2.5515873015873014,0.8844143290876049,2.0,2.0,2.0,3.0,5.0
params_pool_size_3,4.333333333333333,0.9488932534139453,2.0,4.0,5.0,5.0,5.0
