Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,68.5933014354067,16.558525375341105,64.0,64.0,64.0,64.0,128.0
params_conv1d_0_filters,472.1913875598086,96.72940907146813,128.0,512.0,512.0,512.0,512.0
params_conv1d_0_kernel_size,4.507177033492823,2.308261952757296,1.0,2.0,5.0,6.0,10.0
params_conv1d_1_filters,158.00956937799043,100.2198540148407,128.0,128.0,128.0,128.0,512.0
params_conv1d_1_kernel_size,5.090909090909091,0.8584218729087184,1.0,5.0,5.0,5.0,9.0
params_conv1d_2_filters,292.13397129186603,111.68112764964064,128.0,256.0,256.0,256.0,512.0
params_conv1d_2_kernel_size,5.421052631578948,1.7250242033155045,1.0,5.0,5.0,6.0,10.0
params_conv1d_3_filters,153.7224880382775,80.15237604767307,128.0,128.0,128.0,128.0,512.0
params_conv1d_3_kernel_size,3.4354066985645932,1.3217448957260967,1.0,3.0,3.0,4.0,9.0
params_dense_0_dropout,0.2373205741626794,0.10938858754131593,0.0,0.1,0.30000000000000004,0.30000000000000004,0.5
params_dense_0_units,250.0,21.92645048267573,150.0,250.0,250.0,250.0,300.0
params_dense_1_dropout,0.3105263157894737,0.12043275544051939,0.0,0.2,0.30000000000000004,0.4,0.5
params_dense_1_units,249.76076555023923,21.649306957009212,150.0,250.0,250.0,250.0,300.0
params_lr,9.087259788675899e-05,8.913565422284977e-05,1.386824143393113e-06,3.9573569229674954e-05,5.619443264206414e-05,0.00010834957070282376,0.0008362221910496268
params_pool_size_0,3.354066985645933,1.0043153117877626,2.0,3.0,3.0,3.0,7.0
params_pool_size_1,6.655502392344498,0.8965644155308488,2.0,7.0,7.0,7.0,7.0
params_pool_size_2,4.980861244019139,1.1765404079825532,2.0,4.0,5.0,6.0,7.0
params_pool_size_3,3.2057416267942584,1.441408749426179,2.0,2.0,2.0,4.0,7.0
