Parameter,Category,Fraction,Count
params_conv1d_0_act,relu,0.6842105263157895,143
params_conv1d_0_act,swish,0.22009569377990432,46
params_conv1d_0_act,tanh,0.06698564593301436,14
params_conv1d_0_act,sigmoid,0.028708133971291867,6
params_conv1d_1_act,swish,0.7894736842105263,165
params_conv1d_1_act,tanh,0.1339712918660287,28
params_conv1d_1_act,relu,0.05741626794258373,12
params_conv1d_1_act,sigmoid,0.019138755980861243,4
params_conv1d_2_act,swish,0.9043062200956937,189
params_conv1d_2_act,relu,0.0430622009569378,9
params_conv1d_2_act,tanh,0.03349282296650718,7
params_conv1d_2_act,sigmoid,0.019138755980861243,4
params_conv1d_3_act,swish,0.6746411483253588,141
params_conv1d_3_act,relu,0.22966507177033493,48
params_conv1d_3_act,sigmoid,0.06220095693779904,13
params_conv1d_3_act,tanh,0.03349282296650718,7
params_dense_0_act,relu,0.569377990430622,119
params_dense_0_act,tanh,0.33014354066985646,69
params_dense_0_act,swish,0.05741626794258373,12
params_dense_0_act,sigmoid,0.0430622009569378,9
params_dense_1_act,swish,0.6698564593301436,140
params_dense_1_act,tanh,0.22966507177033493,48
params_dense_1_act,relu,0.08133971291866028,17
params_dense_1_act,sigmoid,0.019138755980861243,4
params_output_strategy,flatten,0.9425837320574163,197
params_output_strategy,global_average_pooling,0.05741626794258373,12
