Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,64.0,0.0,64.0,64.0,64.0,64.0,64.0
params_conv1d_0_filters,430.8292682926829,120.6059497784053,256.0,256.0,512.0,512.0,512.0
params_conv1d_0_kernel_size,5.0,2.1447610589527217,2.0,3.0,5.0,7.0,10.0
params_conv1d_1_filters,146.73170731707316,83.74455934275488,128.0,128.0,128.0,128.0,512.0
params_conv1d_1_kernel_size,5.024390243902439,0.41760057938470224,4.0,5.0,5.0,5.0,6.0
params_conv1d_2_filters,287.219512195122,98.23734325477302,128.0,256.0,256.0,256.0,512.0
params_conv1d_2_kernel_size,5.317073170731708,1.649833694501417,1.0,5.0,5.0,5.0,10.0
params_conv1d_3_filters,134.2439024390244,27.914853114251635,128.0,128.0,128.0,128.0,256.0
params_conv1d_3_kernel_size,3.1951219512195124,0.8723391598203635,2.0,3.0,3.0,3.0,6.0
params_dense_0_dropout,0.25853658536585367,0.09212928349905247,0.1,0.30000000000000004,0.30000000000000004,0.30000000000000004,0.5
params_dense_0_units,252.4390243902439,15.617376188860607,200.0,250.0,250.0,250.0,300.0
params_dense_1_dropout,0.3439024390243902,0.12257401944907591,0.2,0.2,0.4,0.4,0.5
params_dense_1_units,250.0,11.180339887498949,200.0,250.0,250.0,250.0,300.0
params_lr,9.628377831630332e-05,6.691571174638254e-05,3.474232070573259e-05,4.429715654995797e-05,7.215700196741601e-05,0.00012068033028394396,0.00028909895200100657
params_pool_size_0,3.024390243902439,0.5695526699985166,2.0,3.0,3.0,3.0,6.0
params_pool_size_1,6.853658536585366,0.6542543698652725,3.0,7.0,7.0,7.0,7.0
params_pool_size_2,5.2682926829268295,1.02528996493437,4.0,4.0,6.0,6.0,7.0
params_pool_size_3,2.951219512195122,1.1169426912826619,2.0,2.0,2.0,4.0,5.0
