Parameter,Category,Fraction,Count
params_conv1d_0_act,swish,0.4634146341463415,19
params_conv1d_0_act,relu,0.36585365853658536,15
params_conv1d_0_act,tanh,0.12195121951219512,5
params_conv1d_0_act,sigmoid,0.04878048780487805,2
params_conv1d_1_act,swish,0.9024390243902439,37
params_conv1d_1_act,relu,0.0975609756097561,4
params_conv1d_2_act,swish,0.8780487804878049,36
params_conv1d_2_act,tanh,0.07317073170731707,3
params_conv1d_2_act,sigmoid,0.024390243902439025,1
params_conv1d_2_act,relu,0.024390243902439025,1
params_conv1d_3_act,swish,0.8780487804878049,36
params_conv1d_3_act,tanh,0.04878048780487805,2
params_conv1d_3_act,sigmoid,0.04878048780487805,2
params_conv1d_3_act,relu,0.024390243902439025,1
params_dense_0_act,relu,0.8780487804878049,36
params_dense_0_act,tanh,0.07317073170731707,3
params_dense_0_act,sigmoid,0.04878048780487805,2
params_dense_1_act,tanh,0.5609756097560976,23
params_dense_1_act,swish,0.36585365853658536,15
params_dense_1_act,relu,0.04878048780487805,2
params_dense_1_act,sigmoid,0.024390243902439025,1
params_output_strategy,flatten,0.9512195121951219,39
params_output_strategy,global_average_pooling,0.04878048780487805,2
