Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,47.567567567567565,44.07499246880832,32.0,32.0,32.0,32.0,256.0
params_cnn_filters_layer_0,45.62162162162162,19.7176665814318,20.0,32.0,40.0,55.0,120.0
params_cnn_filters_layer_1,41.891891891891895,35.59419976127693,16.0,16.0,20.0,60.0,124.0
params_cnn_filters_layer_2,68.16216216216216,11.796246241834762,40.0,60.0,68.0,76.0,108.0
params_cnn_filters_layer_3,45.351351351351354,19.632536896645547,20.0,32.0,40.0,48.0,116.0
params_cnn_kernel_height_0,2.2972972972972974,2.3097751164314126,1.0,1.0,1.0,2.0,7.0
params_cnn_kernel_height_1,4.121621621621622,1.3132903642743918,1.0,4.0,4.0,4.0,7.0
params_cnn_kernel_height_2,4.5,1.3163877515112206,1.0,4.0,4.0,5.0,7.0
params_cnn_kernel_height_3,4.45945945945946,1.2184561215947658,1.0,5.0,5.0,5.0,6.0
params_cnn_kernel_width_0,3.7432432432432434,1.3854509261570176,1.0,3.0,3.0,4.0,7.0
params_cnn_kernel_width_1,4.986486486486487,1.0916023567647404,1.0,5.0,5.0,6.0,7.0
params_cnn_kernel_width_2,6.418918918918919,1.4897527307628113,1.0,7.0,7.0,7.0,7.0
params_cnn_kernel_width_3,2.108108108108108,0.91513256121225,1.0,2.0,2.0,2.0,7.0
params_cnn_pool_size_dim1_0,1.7972972972972974,0.4047569786593151,1.0,2.0,2.0,2.0,2.0
params_cnn_pool_size_dim1_1,1.1756756756756757,0.383141595776184,1.0,1.0,1.0,1.0,2.0
params_cnn_pool_size_dim1_2,1.054054054054054,0.22766786020951796,1.0,1.0,1.0,1.0,2.0
params_cnn_pool_size_dim1_3,1.0405405405405406,0.19856948607402855,1.0,1.0,1.0,1.0,2.0
params_cnn_pool_size_dim2_0,1.9594594594594594,0.3487429162314579,1.0,2.0,2.0,2.0,3.0
params_cnn_pool_size_dim2_1,2.7162162162162162,0.5368673791050549,1.0,3.0,3.0,3.0,3.0
params_cnn_pool_size_dim2_2,2.864864864864865,0.44795805589865445,1.0,3.0,3.0,3.0,3.0
params_cnn_pool_size_dim2_3,1.9324324324324325,0.3020968311189053,1.0,2.0,2.0,2.0,3.0
params_dense_1_units,282.14084507042253,79.91947657748085,64.0,256.0,256.0,256.0,512.0
params_dense_2_units,267.42857142857144,98.47544357357822,64.0,192.0,256.0,320.0,512.0
params_learning_rate,0.0014629892807424875,0.0016778392700190646,2.654527791006852e-05,0.00045129918517057967,0.0010011442477015791,0.0014362226442197553,0.007084805552883227
params_num_dense_layers,1.7162162162162162,0.5368673791050549,0.0,2.0,2.0,2.0,2.0
