Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,64.0,0.0,64.0,64.0,64.0,64.0,64.0
params_conv1d_0_filters,128.0,0.0,128.0,128.0,128.0,128.0,128.0
params_conv1d_0_kernel_size,1.911764705882353,0.28790224128123654,1.0,2.0,2.0,2.0,2.0
params_conv1d_1_filters,154.35294117647058,52.53448065560381,128.0,128.0,128.0,128.0,256.0
params_conv1d_1_kernel_size,6.9411764705882355,2.1169042071997244,3.0,8.0,8.0,8.0,9.0
params_conv1d_2_filters,399.05882352941177,177.598959384146,128.0,128.0,512.0,512.0,512.0
params_conv1d_2_kernel_size,6.352941176470588,0.8121185516225344,5.0,6.0,6.0,6.75,8.0
params_conv1d_3_filters,131.76470588235293,21.95181889824113,128.0,128.0,128.0,128.0,256.0
params_conv1d_3_kernel_size,3.5294117647058822,1.4819171472698969,2.0,3.0,3.0,3.0,7.0
params_dense_0_dropout,0.0,0.0,0.0,0.0,0.0,0.0,0.0
params_dense_0_units,245.58823529411765,18.940285184021118,150.0,250.0,250.0,250.0,250.0
params_dense_1_dropout,0.42647058823529416,0.0447811075519899,0.4,0.4,0.4,0.475,0.5
params_dense_1_units,232.35294117647058,24.253562503633297,200.0,200.0,250.0,250.0,250.0
params_lr,6.237033584796783e-05,1.1605087576487679e-05,2.8910574752090772e-05,5.6646148534814486e-05,6.409397349156738e-05,6.886746755887809e-05,8.867686626701651e-05
params_pool_size_0,2.0588235294117645,0.34299717028501764,2.0,2.0,2.0,2.0,4.0
params_pool_size_1,4.647058823529412,0.8835998319950069,2.0,5.0,5.0,5.0,5.0
params_pool_size_2,2.3823529411764706,0.7790711595597376,2.0,2.0,2.0,2.0,4.0
params_pool_size_3,4.176470588235294,0.7164977208318387,4.0,4.0,4.0,4.0,7.0
