Parameter,Mean,Std,Min,25%,Median,75%,Max
params_batch_size,73.41176470588235,23.007400189028537,64.0,64.0,64.0,64.0,128.0
params_conv1d_0_filters,240.94117647058823,116.90994751892161,128.0,128.0,256.0,256.0,512.0
params_conv1d_0_kernel_size,5.117647058823529,2.2124264190107072,1.0,2.25,6.0,7.0,8.0
params_conv1d_1_filters,244.7058823529412,101.46309357736322,128.0,160.0,256.0,256.0,512.0
params_conv1d_1_kernel_size,4.617647058823529,2.881652575975711,1.0,2.0,4.0,7.0,10.0
params_conv1d_2_filters,406.5882352941176,168.13813182187144,128.0,256.0,512.0,512.0,512.0
params_conv1d_2_kernel_size,6.088235294117647,1.6581780263896353,3.0,5.0,6.0,7.0,10.0
params_conv1d_3_filters,161.88235294117646,96.14249673866593,128.0,128.0,128.0,128.0,512.0
params_conv1d_3_kernel_size,3.588235294117647,2.161896572790625,1.0,2.0,3.0,5.0,7.0
params_dense_0_dropout,0.07352941176470588,0.1355322247925535,0.0,0.0,0.0,0.1,0.5
params_dense_0_units,248.52941176470588,26.06894738621627,150.0,250.0,250.0,250.0,300.0
params_dense_1_dropout,0.4088235294117647,0.13787927758429028,0.0,0.4,0.45,0.5,0.5
params_dense_1_units,266.1764705882353,47.227027821605986,150.0,250.0,300.0,300.0,300.0
params_lr,9.726811153043401e-05,0.00012871946826810112,1.7733968226792562e-06,4.267987628457584e-05,5.9556300776049775e-05,9.008503002711784e-05,0.0006364994900386131
params_pool_size_0,3.1176470588235294,1.4091627835156706,2.0,2.0,3.0,3.75,7.0
params_pool_size_1,4.705882352941177,1.0307223640730594,2.0,4.0,5.0,5.0,7.0
params_pool_size_2,4.352941176470588,1.5740769867040498,2.0,2.5,5.0,5.0,7.0
params_pool_size_3,3.235294117647059,1.207522470571064,2.0,2.0,3.0,4.0,7.0
