Parameter,Category,Fraction,Count
params_cnn3d_activation_layer_0,leaky_relu,0.6736111111111112,97
params_cnn3d_activation_layer_0,swish,0.11805555555555555,17
params_cnn3d_activation_layer_0,relu,0.0763888888888889,11
params_cnn3d_activation_layer_0,tanh,0.05555555555555555,8
params_cnn3d_activation_layer_0,elu,0.04861111111111111,7
params_cnn3d_activation_layer_0,sigmoid,0.027777777777777776,4
params_cnn3d_activation_layer_1,swish,0.3472222222222222,50
params_cnn3d_activation_layer_1,tanh,0.2708333333333333,39
params_cnn3d_activation_layer_1,relu,0.2569444444444444,37
params_cnn3d_activation_layer_1,elu,0.06944444444444445,10
params_cnn3d_activation_layer_1,leaky_relu,0.034722222222222224,5
params_cnn3d_activation_layer_1,sigmoid,0.020833333333333332,3
params_cnn3d_activation_layer_2,relu,0.2916666666666667,42
params_cnn3d_activation_layer_2,leaky_relu,0.2569444444444444,37
params_cnn3d_activation_layer_2,tanh,0.2569444444444444,37
params_cnn3d_activation_layer_2,elu,0.09722222222222222,14
params_cnn3d_activation_layer_2,swish,0.05555555555555555,8
params_cnn3d_activation_layer_2,sigmoid,0.041666666666666664,6
params_cnn3d_activation_layer_3,swish,0.3333333333333333,48
params_cnn3d_activation_layer_3,tanh,0.3263888888888889,47
params_cnn3d_activation_layer_3,leaky_relu,0.2013888888888889,29
params_cnn3d_activation_layer_3,elu,0.0625,9
params_cnn3d_activation_layer_3,relu,0.041666666666666664,6
params_cnn3d_activation_layer_3,sigmoid,0.034722222222222224,5
params_dense_1_activation,tanh,0.5034965034965035,72
params_dense_1_activation,sigmoid,0.35664335664335667,51
params_dense_1_activation,elu,0.06993006993006994,10
params_dense_1_activation,swish,0.03496503496503497,5
params_dense_1_activation,leaky_relu,0.02097902097902098,3
params_dense_1_activation,relu,0.013986013986013986,2
params_dense_2_activation,sigmoid,0.3384615384615385,44
params_dense_2_activation,tanh,0.2846153846153846,37
params_dense_2_activation,relu,0.27692307692307694,36
params_dense_2_activation,swish,0.046153846153846156,6
params_dense_2_activation,elu,0.03076923076923077,4
params_dense_2_activation,leaky_relu,0.023076923076923078,3
params_optimizer,Nadam,0.30714285714285716,43
params_optimizer,Lion,0.2857142857142857,40
params_optimizer,Adam,0.18571428571428572,26
params_optimizer,RMSprop,0.14285714285714285,20
params_optimizer,AdamW,0.04285714285714286,6
params_optimizer,SGD,0.03571428571428571,5
