Parameter,Category,Fraction,Count
params_cnn3d_activation_layer_0,leaky_relu,0.5,14
params_cnn3d_activation_layer_0,elu,0.14285714285714285,4
params_cnn3d_activation_layer_0,tanh,0.10714285714285714,3
params_cnn3d_activation_layer_0,relu,0.10714285714285714,3
params_cnn3d_activation_layer_0,sigmoid,0.07142857142857142,2
params_cnn3d_activation_layer_0,swish,0.07142857142857142,2
params_cnn3d_activation_layer_1,relu,0.5,14
params_cnn3d_activation_layer_1,swish,0.21428571428571427,6
params_cnn3d_activation_layer_1,leaky_relu,0.10714285714285714,3
params_cnn3d_activation_layer_1,tanh,0.07142857142857142,2
params_cnn3d_activation_layer_1,elu,0.07142857142857142,2
params_cnn3d_activation_layer_1,sigmoid,0.03571428571428571,1
params_cnn3d_activation_layer_2,elu,0.35714285714285715,10
params_cnn3d_activation_layer_2,tanh,0.35714285714285715,10
params_cnn3d_activation_layer_2,sigmoid,0.10714285714285714,3
params_cnn3d_activation_layer_2,relu,0.07142857142857142,2
params_cnn3d_activation_layer_2,leaky_relu,0.07142857142857142,2
params_cnn3d_activation_layer_2,swish,0.03571428571428571,1
params_cnn3d_activation_layer_3,swish,0.5357142857142857,15
params_cnn3d_activation_layer_3,elu,0.21428571428571427,6
params_cnn3d_activation_layer_3,relu,0.10714285714285714,3
params_cnn3d_activation_layer_3,tanh,0.07142857142857142,2
params_cnn3d_activation_layer_3,sigmoid,0.07142857142857142,2
params_dense_1_activation,tanh,0.7037037037037037,19
params_dense_1_activation,elu,0.14814814814814814,4
params_dense_1_activation,leaky_relu,0.07407407407407407,2
params_dense_1_activation,swish,0.07407407407407407,2
params_dense_2_activation,sigmoid,0.7,14
params_dense_2_activation,leaky_relu,0.1,2
params_dense_2_activation,elu,0.1,2
params_dense_2_activation,swish,0.05,1
params_dense_2_activation,relu,0.05,1
params_optimizer,Lion,0.5555555555555556,15
params_optimizer,AdamW,0.1111111111111111,3
params_optimizer,Nadam,0.1111111111111111,3
params_optimizer,RMSprop,0.1111111111111111,3
params_optimizer,Adam,0.07407407407407407,2
params_optimizer,SGD,0.037037037037037035,1
