Parameter,Category,Fraction,Count
params_add_extra_dnn,True,0.7090909090909091,39
params_add_extra_dnn,False,0.2909090909090909,16
params_cnn_activation_layer_0,tanh,0.6909090909090909,38
params_cnn_activation_layer_0,sigmoid,0.23636363636363636,13
params_cnn_activation_layer_0,relu,0.07272727272727272,4
params_cnn_activation_layer_1,tanh,0.4909090909090909,27
params_cnn_activation_layer_1,relu,0.34545454545454546,19
params_cnn_activation_layer_1,sigmoid,0.16363636363636364,9
params_cnn_activation_layer_2,relu,0.4727272727272727,26
params_cnn_activation_layer_2,sigmoid,0.3090909090909091,17
params_cnn_activation_layer_2,tanh,0.21818181818181817,12
params_cnn_activation_layer_3,tanh,0.6181818181818182,34
params_cnn_activation_layer_3,relu,0.2727272727272727,15
params_cnn_activation_layer_3,sigmoid,0.10909090909090909,6
params_extra_activation_layer_0,tanh,0.5128205128205128,20
params_extra_activation_layer_0,relu,0.41025641025641024,16
params_extra_activation_layer_0,sigmoid,0.07692307692307693,3
params_extra_activation_layer_1,tanh,1.0,3
