Time: 2025-07-17 10:57:45 -03, PID: 138949, MEM: 0.87%, 0.54 GB, CPU: 87.90%
Time: 2025-07-17 10:57:48 -03, PID: 138949, MEM: 4.28%, 2.67 GB, CPU: 99.90%
Time: 2025-07-17 10:57:51 -03, PID: 138949, MEM: 4.68%, 2.92 GB, CPU: 104.90%
Time: 2025-07-17 10:57:54 -03, PID: 138949, MEM: 5.74%, 3.58 GB, CPU: 72.90%
Time: 2025-07-17 10:57:57 -03, PID: 138949, MEM: 6.26%, 3.91 GB, CPU: 90.00%
Time: 2025-07-17 10:58:00 -03, PID: 138949, MEM: 6.40%, 3.99 GB, CPU: 205.90%
Time: 2025-07-17 10:58:03 -03, PID: 138949, MEM: 6.40%, 4.00 GB, CPU: 195.90%
Time: 2025-07-17 10:58:06 -03, PID: 138949, MEM: 6.40%, 4.00 GB, CPU: 195.90%
Time: 2025-07-17 10:58:09 -03, PID: 138949, MEM: 6.40%, 3.99 GB, CPU: 200.90%
Time: 2025-07-17 10:58:12 -03, PID: 138949, MEM: 6.40%, 3.99 GB, CPU: 196.90%
Time: 2025-07-17 10:58:15 -03, PID: 138949, MEM: 6.40%, 3.99 GB, CPU: 199.90%
Time: 2025-07-17 10:58:18 -03, PID: 138949, MEM: 6.40%, 4.00 GB, CPU: 196.80%
Time: 2025-07-17 10:58:21 -03, PID: 138949, MEM: 6.44%, 4.02 GB, CPU: 195.90%
Time: 2025-07-17 10:58:24 -03, PID: 138949, MEM: 6.41%, 4.00 GB, CPU: 200.90%
Time: 2025-07-17 10:58:27 -03, PID: 138949, MEM: 6.40%, 4.00 GB, CPU: 196.90%
Time: 2025-07-17 10:58:30 -03, PID: 138949, MEM: 6.40%, 4.00 GB, CPU: 191.90%
Time: 2025-07-17 10:58:33 -03, PID: 138949, MEM: 6.41%, 4.00 GB, CPU: 198.90%
Time: 2025-07-17 10:58:36 -03, PID: 138949, MEM: 6.41%, 4.00 GB, CPU: 190.90%
Time: 2025-07-17 10:58:39 -03, PID: 138949, MEM: 6.41%, 4.00 GB, CPU: 196.90%
Time: 2025-07-17 10:58:42 -03, PID: 138949, MEM: 6.30%, 3.93 GB, CPU: 185.90%
Time: 2025-07-17 10:58:45 -03, PID: 138949, MEM: 6.45%, 4.03 GB, CPU: 99.90%
Time: 2025-07-17 10:58:48 -03, PID: 138949, MEM: 6.45%, 4.03 GB, CPU: 99.90%
Time: 2025-07-17 10:58:51 -03, PID: 138949, MEM: 6.90%, 4.31 GB, CPU: 123.90%
Time: 2025-07-17 10:58:54 -03, PID: 138949, MEM: 7.07%, 4.41 GB, CPU: 99.00%
Time: 2025-07-17 10:58:57 -03, PID: 138949, MEM: 7.14%, 4.45 GB, CPU: 79.00%
Time: 2025-07-17 10:59:00 -03, PID: 138949, MEM: 7.15%, 4.46 GB, CPU: 199.90%
Time: 2025-07-17 10:59:03 -03, PID: 138949, MEM: 7.16%, 4.47 GB, CPU: 181.90%
Time: 2025-07-17 10:59:06 -03, PID: 138949, MEM: 7.24%, 4.52 GB, CPU: 138.90%
Time: 2025-07-17 10:59:09 -03, PID: 138949, MEM: 7.26%, 4.53 GB, CPU: 199.90%
Time: 2025-07-17 10:59:12 -03, PID: 138949, MEM: 7.26%, 4.53 GB, CPU: 197.90%
Time: 2025-07-17 10:59:15 -03, PID: 138949, MEM: 7.27%, 4.54 GB, CPU: 198.90%
Time: 2025-07-17 10:59:18 -03, PID: 138949, MEM: 7.27%, 4.54 GB, CPU: 200.90%
Time: 2025-07-17 10:59:21 -03, PID: 138949, MEM: 7.22%, 4.51 GB, CPU: 88.90%
Time: 2025-07-17 10:59:24 -03, PID: 138949, MEM: 7.33%, 4.57 GB, CPU: 102.90%
Time: 2025-07-17 10:59:27 -03, PID: 138949, MEM: 7.34%, 4.58 GB, CPU: 179.90%
Time: 2025-07-17 10:59:30 -03, PID: 138949, MEM: 7.39%, 4.61 GB, CPU: 112.90%
Time: 2025-07-17 10:59:33 -03, PID: 138949, MEM: 7.57%, 4.72 GB, CPU: 201.90%
