Parameter,Category,Fraction,Count
params_conv1d_0_act,swish,0.4788732394366197,170
params_conv1d_0_act,tanh,0.38309859154929576,136
params_conv1d_0_act,sigmoid,0.13802816901408452,49
params_conv1d_1_act,tanh,0.5915492957746479,210
params_conv1d_1_act,swish,0.2704225352112676,96
params_conv1d_1_act,sigmoid,0.13802816901408452,49
params_conv1d_2_act,swish,0.49760765550239233,104
params_conv1d_2_act,sigmoid,0.3253588516746411,68
params_conv1d_2_act,tanh,0.17703349282296652,37
params_conv1d_3_act,swish,0.4057142857142857,71
params_conv1d_3_act,tanh,0.35428571428571426,62
params_conv1d_3_act,sigmoid,0.24,42
params_conv1d_4_act,tanh,0.46956521739130436,54
params_conv1d_4_act,sigmoid,0.3130434782608696,36
params_conv1d_4_act,swish,0.21739130434782608,25
params_conv1d_5_act,tanh,0.532258064516129,33
params_conv1d_5_act,sigmoid,0.24193548387096775,15
params_conv1d_5_act,swish,0.22580645161290322,14
params_conv1d_6_act,tanh,0.358974358974359,14
params_conv1d_6_act,swish,0.3333333333333333,13
params_conv1d_6_act,sigmoid,0.3076923076923077,12
params_conv1d_7_act,swish,0.42857142857142855,9
params_conv1d_7_act,tanh,0.38095238095238093,8
params_conv1d_7_act,sigmoid,0.19047619047619047,4
params_dense_0_act,sigmoid,0.8114754098360656,198
params_dense_0_act,swish,0.0942622950819672,23
params_dense_0_act,tanh,0.0942622950819672,23
params_dense_1_act,tanh,0.5982905982905983,70
params_dense_1_act,sigmoid,0.27350427350427353,32
params_dense_1_act,swish,0.1282051282051282,15
params_dense_as_conv1d_after_concat_act,swish,0.5,31
params_dense_as_conv1d_after_concat_act,sigmoid,0.27419354838709675,17
params_dense_as_conv1d_after_concat_act,tanh,0.22580645161290322,14
params_output_strategy,flatten,0.5605633802816902,199
params_output_strategy,global_average_pooling,0.2647887323943662,94
params_output_strategy,max_pooling_concat,0.17464788732394365,62
