epoch,train_loss,train_top_1_accuracy,val_loss,val_top_1_accuracy
1,"tf.Tensor(0.89342004, shape=(), dtype=float32)","tf.Tensor(0.22680067, shape=(), dtype=float32)",0.00390625,0.2853952646255493
2,"tf.Tensor(0.61526334, shape=(), dtype=float32)","tf.Tensor(0.35857064, shape=(), dtype=float32)",0.00390625,0.39079946279525757
3,"tf.Tensor(0.52838457, shape=(), dtype=float32)","tf.Tensor(0.42613065, shape=(), dtype=float32)",0.00390625,0.421616792678833
4,"tf.Tensor(0.47671926, shape=(), dtype=float32)","tf.Tensor(0.46007818, shape=(), dtype=float32)",0.00390625,0.44796785712242126
5,"tf.Tensor(0.45896682, shape=(), dtype=float32)","tf.Tensor(0.47984368, shape=(), dtype=float32)",0.00390625,0.4613666832447052
6,"tf.Tensor(0.42858744, shape=(), dtype=float32)","tf.Tensor(0.5030709, shape=(), dtype=float32)",0.00390625,0.4810183048248291
7,"tf.Tensor(0.4197716, shape=(), dtype=float32)","tf.Tensor(0.5184813, shape=(), dtype=float32)",0.00390625,0.48995086550712585
8,"tf.Tensor(0.4156537, shape=(), dtype=float32)","tf.Tensor(0.52774984, shape=(), dtype=float32)",0.00390625,0.4984368085861206
9,"tf.Tensor(0.39834666, shape=(), dtype=float32)","tf.Tensor(0.5363484, shape=(), dtype=float32)",0.00390625,0.5091558694839478
10,"tf.Tensor(0.3803288, shape=(), dtype=float32)","tf.Tensor(0.54304856, shape=(), dtype=float32)",0.00390625,0.5096024870872498
11,"tf.Tensor(0.35198954, shape=(), dtype=float32)","tf.Tensor(0.5480737, shape=(), dtype=float32)",0.00390625,0.5096024870872498
12,"tf.Tensor(0.35455686, shape=(), dtype=float32)","tf.Tensor(0.54706866, shape=(), dtype=float32)",0.00390625,0.5109423995018005
13,"tf.Tensor(0.35069987, shape=(), dtype=float32)","tf.Tensor(0.5537689, shape=(), dtype=float32)",0.00390625,0.5145153999328613
14,"tf.Tensor(0.34175676, shape=(), dtype=float32)","tf.Tensor(0.5579006, shape=(), dtype=float32)",0.00390625,0.5158553123474121
15,"tf.Tensor(0.33957246, shape=(), dtype=float32)","tf.Tensor(0.55991066, shape=(), dtype=float32)",0.00390625,0.5163019299507141
16,"tf.Tensor(0.33580828, shape=(), dtype=float32)","tf.Tensor(0.5664992, shape=(), dtype=float32)",0.00390625,0.5256810784339905
17,"tf.Tensor(0.3460778, shape=(), dtype=float32)","tf.Tensor(0.5625907, shape=(), dtype=float32)",0.00390625,0.529700756072998
18,"tf.Tensor(0.33041263, shape=(), dtype=float32)","tf.Tensor(0.56750417, shape=(), dtype=float32)",0.00390625,0.5274676084518433
19,"tf.Tensor(0.32802218, shape=(), dtype=float32)","tf.Tensor(0.57576776, shape=(), dtype=float32)",0.00390625,0.528807520866394
20,"tf.Tensor(0.31887507, shape=(), dtype=float32)","tf.Tensor(0.5783361, shape=(), dtype=float32)",0.00390625,0.5314872860908508
21,"tf.Tensor(0.30935118, shape=(), dtype=float32)","tf.Tensor(0.58202124, shape=(), dtype=float32)",0.00390625,0.5359535217285156
22,"tf.Tensor(0.30739933, shape=(), dtype=float32)","tf.Tensor(0.587493, shape=(), dtype=float32)",0.00390625,0.5364001989364624
23,"tf.Tensor(0.30150267, shape=(), dtype=float32)","tf.Tensor(0.5903964, shape=(), dtype=float32)",0.00390625,0.5332737565040588
24,"tf.Tensor(0.3005827, shape=(), dtype=float32)","tf.Tensor(0.5970966, shape=(), dtype=float32)",0.00390625,0.5350602865219116
25,"tf.Tensor(0.299421, shape=(), dtype=float32)","tf.Tensor(0.59955335, shape=(), dtype=float32)",0.00390625,0.5404198169708252
26,"tf.Tensor(0.2973453, shape=(), dtype=float32)","tf.Tensor(0.6020101, shape=(), dtype=float32)",0.00390625,0.542206346988678
27,"tf.Tensor(0.302604, shape=(), dtype=float32)","tf.Tensor(0.6054718, shape=(), dtype=float32)",0.00390625,0.5332737565040588
28,"tf.Tensor(0.29922962, shape=(), dtype=float32)","tf.Tensor(0.60524845, shape=(), dtype=float32)",0.00390625,0.5399731993675232
29,"tf.Tensor(0.28890538, shape=(), dtype=float32)","tf.Tensor(0.6107203, shape=(), dtype=float32)",0.00390625,0.5404198169708252
30,"tf.Tensor(0.25875908, shape=(), dtype=float32)","tf.Tensor(0.64020103, shape=(), dtype=float32)",0.00390625,0.5564984083175659
31,"tf.Tensor(0.25463557, shape=(), dtype=float32)","tf.Tensor(0.6481295, shape=(), dtype=float32)",0.00390625,0.5569450855255127
32,"tf.Tensor(0.25268015, shape=(), dtype=float32)","tf.Tensor(0.6514796, shape=(), dtype=float32)",0.00390625,0.5547119379043579
33,"tf.Tensor(0.25031132, shape=(), dtype=float32)","tf.Tensor(0.6548297, shape=(), dtype=float32)",0.00390625,0.5591782331466675
34,"tf.Tensor(0.24846908, shape=(), dtype=float32)","tf.Tensor(0.6573981, shape=(), dtype=float32)",0.00390625,0.5618579983711243
35,"tf.Tensor(0.2463373, shape=(), dtype=float32)","tf.Tensor(0.6599665, shape=(), dtype=float32)",0.00390625,0.5627512335777283
36,"tf.Tensor(0.24420196, shape=(), dtype=float32)","tf.Tensor(0.6632049, shape=(), dtype=float32)",0.00390625,0.5640910863876343
37,"tf.Tensor(0.24274343, shape=(), dtype=float32)","tf.Tensor(0.66566163, shape=(), dtype=float32)",0.00390625,0.5614113211631775
38,"tf.Tensor(0.24120452, shape=(), dtype=float32)","tf.Tensor(0.66811836, shape=(), dtype=float32)",0.00390625,0.5591782331466675
39,"tf.Tensor(0.23954266, shape=(), dtype=float32)","tf.Tensor(0.6702401, shape=(), dtype=float32)",0.00390625,0.5605180859565735
40,"tf.Tensor(0.23298298, shape=(), dtype=float32)","tf.Tensor(0.67627025, shape=(), dtype=float32)",0.00390625,0.5698972940444946
41,"tf.Tensor(0.23210764, shape=(), dtype=float32)","tf.Tensor(0.67839193, shape=(), dtype=float32)",0.00390625,0.5685573816299438
42,"tf.Tensor(0.23142335, shape=(), dtype=float32)","tf.Tensor(0.6799553, shape=(), dtype=float32)",0.00390625,0.5685573816299438
43,"tf.Tensor(0.23092136, shape=(), dtype=float32)","tf.Tensor(0.68107206, shape=(), dtype=float32)",0.00390625,0.5685573816299438
