epoch,train_loss,train_top_1_accuracy,val_loss,val_top_1_accuracy
1,"tf.Tensor(0.8058637, shape=(), dtype=float32)","tf.Tensor(0.21652707, shape=(), dtype=float32)",0.00390625,0.2862885296344757
2,"tf.Tensor(0.54509646, shape=(), dtype=float32)","tf.Tensor(0.34215522, shape=(), dtype=float32)",0.00390625,0.36042875051498413
3,"tf.Tensor(0.43852198, shape=(), dtype=float32)","tf.Tensor(0.40357342, shape=(), dtype=float32)",0.00390625,0.4091112017631531
4,"tf.Tensor(0.36225852, shape=(), dtype=float32)","tf.Tensor(0.44589615, shape=(), dtype=float32)",0.00390625,0.44930773973464966
5,"tf.Tensor(0.3296045, shape=(), dtype=float32)","tf.Tensor(0.47280848, shape=(), dtype=float32)",0.00390625,0.46895936131477356
6,"tf.Tensor(0.30378315, shape=(), dtype=float32)","tf.Tensor(0.49637073, shape=(), dtype=float32)",0.00390625,0.4783385396003723
7,"tf.Tensor(0.27411067, shape=(), dtype=float32)","tf.Tensor(0.51178116, shape=(), dtype=float32)",0.00390625,0.49307727813720703
8,"tf.Tensor(0.25871062, shape=(), dtype=float32)","tf.Tensor(0.52037966, shape=(), dtype=float32)",0.00390625,0.5011165738105774
9,"tf.Tensor(0.24942333, shape=(), dtype=float32)","tf.Tensor(0.52774984, shape=(), dtype=float32)",0.00390625,0.5136221647262573
10,"tf.Tensor(0.23817018, shape=(), dtype=float32)","tf.Tensor(0.5363484, shape=(), dtype=float32)",0.00390625,0.5185350775718689
11,"tf.Tensor(0.23600474, shape=(), dtype=float32)","tf.Tensor(0.5443886, shape=(), dtype=float32)",0.00390625,0.5212148427963257
12,"tf.Tensor(0.23164174, shape=(), dtype=float32)","tf.Tensor(0.5450586, shape=(), dtype=float32)",0.00390625,0.5194283127784729
13,"tf.Tensor(0.22986263, shape=(), dtype=float32)","tf.Tensor(0.55120045, shape=(), dtype=float32)",0.00390625,0.5212148427963257
14,"tf.Tensor(0.22421882, shape=(), dtype=float32)","tf.Tensor(0.55477387, shape=(), dtype=float32)",0.00390625,0.529700756072998
15,"tf.Tensor(0.22574769, shape=(), dtype=float32)","tf.Tensor(0.55589056, shape=(), dtype=float32)",0.00390625,0.5350602865219116
16,"tf.Tensor(0.21707098, shape=(), dtype=float32)","tf.Tensor(0.5580123, shape=(), dtype=float32)",0.00390625,0.5381866693496704
17,"tf.Tensor(0.2134074, shape=(), dtype=float32)","tf.Tensor(0.55991066, shape=(), dtype=float32)",0.00390625,0.5386333465576172
18,"tf.Tensor(0.21192089, shape=(), dtype=float32)","tf.Tensor(0.5609157, shape=(), dtype=float32)",0.00390625,0.542206346988678
19,"tf.Tensor(0.20652457, shape=(), dtype=float32)","tf.Tensor(0.5671692, shape=(), dtype=float32)",0.00390625,0.5444394946098328
20,"tf.Tensor(0.20493868, shape=(), dtype=float32)","tf.Tensor(0.5672808, shape=(), dtype=float32)",0.00390625,0.5462259650230408
21,"tf.Tensor(0.2024687, shape=(), dtype=float32)","tf.Tensor(0.572976, shape=(), dtype=float32)",0.00390625,0.5444394946098328
22,"tf.Tensor(0.20341262, shape=(), dtype=float32)","tf.Tensor(0.5740927, shape=(), dtype=float32)",0.00390625,0.5466726422309875
23,"tf.Tensor(0.20541725, shape=(), dtype=float32)","tf.Tensor(0.5742043, shape=(), dtype=float32)",0.00390625,0.5372934341430664
24,"tf.Tensor(0.20178047, shape=(), dtype=float32)","tf.Tensor(0.5752094, shape=(), dtype=float32)",0.00390625,0.5489057898521423
25,"tf.Tensor(0.19418454, shape=(), dtype=float32)","tf.Tensor(0.573981, shape=(), dtype=float32)",0.00390625,0.5480124950408936
26,"tf.Tensor(0.1988208, shape=(), dtype=float32)","tf.Tensor(0.5788945, shape=(), dtype=float32)",0.00390625,0.541313111782074
27,"tf.Tensor(0.19344118, shape=(), dtype=float32)","tf.Tensor(0.5805695, shape=(), dtype=float32)",0.00390625,0.5404198169708252
28,"tf.Tensor(0.17158282, shape=(), dtype=float32)","tf.Tensor(0.6033501, shape=(), dtype=float32)",0.00390625,0.5596248507499695
29,"tf.Tensor(0.16984317, shape=(), dtype=float32)","tf.Tensor(0.6069235, shape=(), dtype=float32)",0.00390625,0.5600714683532715
30,"tf.Tensor(0.1688861, shape=(), dtype=float32)","tf.Tensor(0.6078169, shape=(), dtype=float32)",0.00390625,0.5618579983711243
31,"tf.Tensor(0.16829605, shape=(), dtype=float32)","tf.Tensor(0.60882187, shape=(), dtype=float32)",0.00390625,0.5609647035598755
32,"tf.Tensor(0.16741583, shape=(), dtype=float32)","tf.Tensor(0.6084869, shape=(), dtype=float32)",0.00390625,0.5614113211631775
33,"tf.Tensor(0.16693363, shape=(), dtype=float32)","tf.Tensor(0.60938025, shape=(), dtype=float32)",0.00390625,0.5631978511810303
34,"tf.Tensor(0.16647725, shape=(), dtype=float32)","tf.Tensor(0.61038524, shape=(), dtype=float32)",0.00390625,0.5618579983711243
35,"tf.Tensor(0.16598415, shape=(), dtype=float32)","tf.Tensor(0.6112786, shape=(), dtype=float32)",0.00390625,0.5623046159744263
36,"tf.Tensor(0.165691, shape=(), dtype=float32)","tf.Tensor(0.6119486, shape=(), dtype=float32)",0.00390625,0.5640910863876343
37,"tf.Tensor(0.16546348, shape=(), dtype=float32)","tf.Tensor(0.61340034, shape=(), dtype=float32)",0.00390625,0.5631978511810303
38,"tf.Tensor(0.16508344, shape=(), dtype=float32)","tf.Tensor(0.6142937, shape=(), dtype=float32)",0.00390625,0.5609647035598755
39,"tf.Tensor(0.16485173, shape=(), dtype=float32)","tf.Tensor(0.6149637, shape=(), dtype=float32)",0.00390625,0.5623046159744263
40,"tf.Tensor(0.1594784, shape=(), dtype=float32)","tf.Tensor(0.6196538, shape=(), dtype=float32)",0.00390625,0.5690039992332458
41,"tf.Tensor(0.15900564, shape=(), dtype=float32)","tf.Tensor(0.62144053, shape=(), dtype=float32)",0.00390625,0.5712371468544006
42,"tf.Tensor(0.1588094, shape=(), dtype=float32)","tf.Tensor(0.62222224, shape=(), dtype=float32)",0.00390625,0.5712371468544006
43,"tf.Tensor(0.15860769, shape=(), dtype=float32)","tf.Tensor(0.6231156, shape=(), dtype=float32)",0.00390625,0.5712371468544006
44,"tf.Tensor(0.15839401, shape=(), dtype=float32)","tf.Tensor(0.6231156, shape=(), dtype=float32)",0.00390625,0.5712371468544006
45,"tf.Tensor(0.15605704, shape=(), dtype=float32)","tf.Tensor(0.6236739, shape=(), dtype=float32)",0.00390625,0.5721304416656494
46,"tf.Tensor(0.15583806, shape=(), dtype=float32)","tf.Tensor(0.62434393, shape=(), dtype=float32)",0.00390625,0.5725770592689514
47,"tf.Tensor(0.15569887, shape=(), dtype=float32)","tf.Tensor(0.62400895, shape=(), dtype=float32)",0.00390625,0.5725770592689514
48,"tf.Tensor(0.15558068, shape=(), dtype=float32)","tf.Tensor(0.6245673, shape=(), dtype=float32)",0.00390625,0.5725770592689514
49,"tf.Tensor(0.15550342, shape=(), dtype=float32)","tf.Tensor(0.6245673, shape=(), dtype=float32)",0.00390625,0.5725770592689514
50,"tf.Tensor(0.15520373, shape=(), dtype=float32)","tf.Tensor(0.6254606, shape=(), dtype=float32)",0.00390625,0.5703439116477966
51,"tf.Tensor(0.15513001, shape=(), dtype=float32)","tf.Tensor(0.625349, shape=(), dtype=float32)",0.00390625,0.5703439116477966
